



New Mexico (MST) SCAN Site Adams Ranch #1 - NRCS National Water and Climate Center - Provisional Data - subject to revision as of Thu Sep 18 03:06:04 GMT-08:00 2025. Notes on dates - Daily sensors (e.g. TAVG.D-1) report a summary value for the previous day.  Hourly sensors (e.g. TAVG.H-1) report a summary value for the previous hour.  Instantaneous sensors (e.g. TOBS.I-1) report a single observation on the hour.

Site Id,Date,Time,PREC.I-1 (in) ,TOBS.I-1 (degC) ,STO.I-1:-2 (degC) ,STO.I-1:-4 (degC) ,STO.I-1:-8 (degC) ,STO.I-1:-20 (degC) ,STO.I-1:-40 (degC) ,STO.I-1:-80 (degC) ,BATT.I-1 (volt) ,SRAD.I-1 (watt) ,ETIL.I-1 (volt) ,ETIB.I-1 (volt) ,
2015,1995-12-18,12:00,    0.00,     1.0,     3.8,     4.2,     5.7,     7.3,    10.6,-99.9,   14.08,   96.54,    4.78,   13.70,
2015,1995-12-18,18:00,    0.00,    -4.2,     2.8,     4.1,     6.0,     7.3,    10.6,-99.9,   13.02,   96.54,    4.78,   12.87,
2015,1995-12-19,00:00,    0.00,    -6.6,     1.4,     3.0,     5.2,     7.2,    10.5,-99.9,   12.91,-99.9,    4.78,   12.66,
2015,1995-12-19,06:00,    0.00,    -9.6,     0.2,     2.1,     4.6,     6.9,    10.4,-99.9,   12.80,-99.9,    4.78,   12.53,
2015,1995-12-19,12:00,    0.00,    -1.5,     0.3,     1.8,     4.0,     6.6,    10.3,-99.9,   13.47,-99.9,    4.78,   13.90,
2015,1995-12-19,18:00,    0.00,    -4.2,     1.0,     2.7,     4.4,     6.3,    10.3,-99.9,   12.98,-99.9,    4.78,   12.82,
2015,1995-12-20,00:00,    0.00,    -4.4,     0.6,     2.3,     4.2,     6.2,    10.2,-99.9,   12.86,-99.9,    4.78,   12.62,
2015,1995-12-20,06:00,    0.00,    -4.9,     0.3,     2.0,     4.0,     6.1,    10.1,-99.9,   12.73,-99.9,    4.78,   12.54,
2015,1995-12-20,12:00,    0.00,     2.1,     2.5,     3.3,     4.0,     5.8,     9.9,-99.9,   13.38,-99.9,    4.78,   13.39,
2015,1995-12-20,18:00,    0.00,    -0.7,     2.3,     3.7,     5.0,     5.9,     9.9,-99.9,   13.00,-99.9,    4.78,   12.87,
2015,1995-12-21,00:00,    0.00,    -4.1,     1.3,     2.7,     4.5,     6.0,     9.8,-99.9,   12.89,-99.9,    4.78,   12.64,
2015,1995-12-21,06:00,    0.00,    -7.5,     0.7,     2.2,     4.1,     5.8,     9.7,-99.9,   12.72,-99.9,    4.78,   12.54,
2015,1995-12-21,12:00,    0.00,    -0.5,     5.3,     3.8,     4.1,     5.7,     9.6,-99.9,   13.98,-99.9,    4.78,   13.41,
2015,1995-12-21,18:00,    0.00,    -5.2,     1.8,     3.5,     5.1,     5.7,     9.6,-99.9,   12.98,-99.9,    4.78,   12.85,
2015,1995-12-22,00:00,    0.00,    -8.1,     0.2,     2.1,     4.2,     5.8,     9.5,-99.9,   12.80,-99.9,    4.78,   12.62,
2015,1995-12-22,06:00,    0.00,    -6.3,    -0.9,     1.3,     3.5,     5.6,     9.4,-99.9,   12.67,-99.9,    4.78,   12.52,
2015,1995-12-22,12:00,    0.00,    -4.1,    -0.3,     1.1,     3.1,     5.3,     9.3,-99.9,   13.48,-99.9,    4.78,   13.62,
2015,1995-12-22,18:00,    0.00,    -6.7,    -0.1,     1.2,     3.1,     5.1,     9.3,-99.9,   12.98,-99.9,    4.78,   12.83,
2015,1995-12-23,00:00,    0.00,    -6.1,    -0.2,     1.3,     3.0,     5.0,     9.2,-99.9,   12.83,-99.9,    4.78,   12.57,
2015,1995-12-23,06:00,    0.00,    -8.5,    -0.3,     1.3,     3.0,     4.9,     9.1,-99.9,   12.64,-99.9,    4.78,   12.53,
2015,1995-12-23,12:00,    0.00,    -1.4,    -0.1,     1.2,     2.9,     4.7,     9.0,-99.9,   13.48,-99.9,    4.78,   13.51,
2015,1995-12-23,18:00,    0.00,    -3.6,     0.3,     1.5,     3.1,     4.7,     8.9,-99.9,   12.97,-99.9,    4.78,   12.76,
2015,1995-12-24,00:00,    0.00,    -9.6,    -0.1,     1.4,     3.1,     4.6,     8.8,-99.9,   12.80,-99.9,    4.78,   12.54,
2015,1995-12-24,06:00,    0.00,    -9.9,    -1.8,     1.1,     2.8,     4.6,     8.8,-99.9,   12.62,-99.9,    4.78,   12.51,
2015,1995-12-24,12:00,    0.00,     2.3,     1.5,     1.0,     2.5,     4.4,     8.6,-99.9,   13.44,-99.9,    4.78,   13.44,
2015,1995-12-24,18:00,    0.00,    -3.0,     1.2,     2.0,     3.2,     4.3,     8.6,-99.9,   13.00,-99.9,    4.78,   12.87,
2015,1995-12-25,00:00,    0.00,    -7.7,     0.0,     1.3,     2.9,     4.4,     8.5,-99.9,   12.85,-99.9,    4.78,   12.62,
2015,1995-12-25,06:00,    0.00,    -7.0,    -2.1,     0.4,     2.4,     4.3,     8.5,-99.9,   12.62,-99.9,    4.78,   12.53,
2015,1995-12-25,12:00,    0.00,     6.6,     2.3,     0.3,     1.9,     4.1,     8.3,-99.9,   13.48,-99.9,    4.78,   13.39,
2015,1995-12-25,18:00,    0.00,    -2.4,     1.3,     1.6,     2.8,     3.9,     8.3,-99.9,   12.99,-99.9,    4.78,   12.91,
2015,1995-12-26,00:00,    0.00,    -5.9,     0.0,     1.0,     2.6,     4.1,     8.3,-99.9,   12.82,-99.9,    4.78,   12.70,
2015,1995-12-26,06:00,    0.00,    -6.1,    -1.7,     0.3,     2.2,     4.0,     8.1,-99.9,   12.65,-99.9,    4.78,   12.56,
2015,1995-12-26,12:00,    0.00,     8.7,     3.5,     0.3,     1.8,     3.8,     8.0,-99.9,   13.56,-99.9,    4.78,   13.41,
2015,1995-12-26,18:00,    0.00,    -3.1,     2.1,     2.0,     3.0,     3.7,     8.0,-99.9,   12.96,-99.9,    4.78,   12.90,
2015,1995-12-27,00:00,    0.00,    -4.6,     0.1,     1.0,     2.6,     3.9,     7.9,-99.9,   12.78,-99.9,    4.78,   12.69,
2015,1995-12-27,06:00,    0.00,    -6.8,    -1.3,     0.2,     2.2,     3.8,     7.8,-99.9,   12.62,-99.9,    4.78,   12.56,
2015,1995-12-27,12:00,    0.00,     7.3,     4.3,     0.3,     1.8,     3.6,     7.8,-99.9,   13.55,-99.9,    4.79,   13.61,
2015,1995-12-27,18:00,    0.00,    -2.0,     2.2,     2.0,     3.1,     3.6,     7.7,-99.9,   12.98,-99.9,    4.78,   12.92,
2015,1995-12-28,00:00,    0.00,    -5.0,     0.0,     0.9,     2.5,     3.7,     7.6,-99.9,   12.75,-99.9,    4.78,   12.69,
2015,1995-12-28,06:00,    0.00,    -5.2,    -1.4,     0.1,     2.1,     3.7,     7.6,-99.9,   12.62,-99.9,    4.78,   12.56,
2015,1995-12-28,12:00,    0.00,     6.3,     3.1,     0.4,     1.8,     3.5,     7.5,-99.9,   13.57,-99.9,    4.78,   13.64,
2015,1995-12-28,18:00,    0.00,     0.2,     3.1,     2.3,     3.1,     3.5,     7.5,-99.9,   12.99,-99.9,    4.78,   12.88,
2015,1995-12-29,00:00,    0.00,     3.2,     1.5,     1.4,     2.7,     3.6,     7.5,-99.9,   12.87,-99.9,    4.78,   12.71,
2015,1995-12-29,06:00,    0.00,    -1.9,     0.3,     1.1,     2.6,     3.6,     7.4,-99.9,   12.66,-99.9,    4.78,   12.60,
2015,1995-12-29,12:00,    0.00,     4.9,     5.9,     3.1,     2.8,     3.6,     7.3,-99.9,   13.83,-99.9,    4.78,   13.74,
2015,1995-12-29,18:00,    0.00,    -2.0,     3.3,     3.4,     4.2,     3.8,     7.3,-99.9,   12.98,-99.9,    4.78,   12.93,
2015,1995-12-30,00:00,    0.00,    -0.3,     0.6,     1.4,     3.1,     4.0,     7.3,-99.9,   12.83,-99.9,    4.78,   12.72,
2015,1995-12-30,06:00,    0.00,     0.2,     0.0,     0.8,     2.6,     3.9,     7.3,-99.9,   12.66,-99.9,    4.78,   12.61,
2015,1995-12-30,12:00,    0.00,     6.5,     4.5,     1.9,     2.5,     3.7,     7.2,-99.9,   13.42,-99.9,    4.78,   14.17,
2015,1995-12-30,18:00,    0.00,    -0.4,     3.6,     3.4,     4.0,     3.8,     7.2,-99.9,   12.98,-99.9,    4.78,   12.95,
2015,1995-12-31,00:00,    0.00,    -1.4,     0.9,     1.5,     3.1,     4.0,     7.2,-99.9,   12.82,-99.9,    4.78,   12.75,
2015,1995-12-31,06:00,    0.00,     3.3,     1.1,     1.1,     2.7,     3.9,     7.2,-99.9,   12.66,-99.9,    4.78,   12.68,
2015,1995-12-31,12:00,    0.00,    11.2,     5.8,     3.8,     3.3,     3.8,     7.1,-99.9,   13.53,-99.9,    4.78,   13.39,
2015,1995-12-31,18:00,    0.00,     3.8,     5.1,     4.8,     5.0,     4.0,     7.1,-99.9,   12.97,-99.9,    4.78,   12.84,



     

