



New Mexico (MST) SCAN Site Adams Ranch #1 - NRCS National Water and Climate Center - Provisional Data - subject to revision as of Thu Sep 18 03:08:01 GMT-08:00 2025. Notes on dates - Daily sensors (e.g. TAVG.D-1) report a summary value for the previous day.  Hourly sensors (e.g. TAVG.H-1) report a summary value for the previous hour.  Instantaneous sensors (e.g. TOBS.I-1) report a single observation on the hour.

Site Id,Date,Time,PREC.I-1 (in) ,TOBS.I-1 (degC) ,TMAX.H-1 (degC) ,TMIN.H-1 (degC) ,TAVG.H-1 (degC) ,PRCP.H-1 (in) ,SMS.I-1:-2 (pct)  (loam),SMS.I-1:-4 (pct)  (loam),SMS.I-1:-8 (pct)  (loam),SMS.I-1:-20 (pct)  (loam),SMS.I-1:-40 (pct)  (loam),STO.I-1:-2 (degC) ,STO.I-1:-4 (degC) ,STO.I-1:-8 (degC) ,STO.I-1:-20 (degC) ,STO.I-1:-40 (degC) ,SAL.I-1:-2 (gram) ,SAL.I-1:-4 (gram) ,SAL.I-1:-8 (gram) ,SAL.I-1:-20 (gram) ,SAL.I-1:-40 (gram) ,RDC.I-1:-2 (unit) ,RDC.I-1:-4 (unit) ,RDC.I-1:-8 (unit) ,RDC.I-1:-20 (unit) ,RDC.I-1:-40 (unit) ,BATT.I-1 (volt) ,BATT.I-2 (volt) ,WDIRV.H-1 (degr) ,WSPDX.H-1 (mph) ,WSPDV.H-1 (mph) ,RHUM.I-1 (pct) ,PRES.I-1 (inch) ,SRADV.H-1 (watt) ,WDMVV.H-1 (mile) ,ETIL.I-1 (volt) ,ETIB.I-1 (volt) ,RHUMN.H-1 (pct) ,RHUMX.H-1 (pct) ,
2015,2003-01-01,00:00,-99.9,     2.9,     3.9,     2.9,     3.2,-99.9,    12.6,    17.1,    20.6,    11.0,-99.9,     1.9,-99.9,     3.1,     3.5,     5.9,     0.2,     0.1,     0.3,     0.3,     0.4,    7.84,   10.30,   12.49,    7.05,    6.36,   12.43,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,      17,    0.00,   12.68,-99.9,-99.9,
2015,2003-01-01,01:00,-99.9,     1.8,     2.8,     1.7,     2.3,-99.9,    12.6,    17.0,    20.6,    11.0,     9.8,     1.8,-99.9,     3.0,     3.5,     5.9,     0.2,     0.1,     0.3,     0.3,     0.4,    7.82,   10.24,   12.45,    7.05,    6.47,   12.41,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,      16,    0.00,   12.65,-99.9,-99.9,
2015,2003-01-01,02:00,-99.9,     0.9,     1.8,     0.9,     1.3,-99.9,    12.6,    17.0,    20.6,    11.0,    10.1,     1.8,-99.9,     2.9,     3.5,     5.9,     0.2,     0.1,     0.3,     0.3,     0.3,    7.82,   10.24,   12.45,    7.05,    6.62,   12.40,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,      16,    0.00,   12.63,-99.9,-99.9,
2015,2003-01-01,03:00,-99.9,    -0.2,     0.8,    -0.4,     0.3,-99.9,    12.5,    16.9,    20.6,    11.0,    10.0,     1.7,-99.9,     2.9,     3.5,     5.8,     0.2,     0.1,     0.3,     0.3,     0.3,    7.76,   10.18,   12.45,    7.05,    6.56,   12.37,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,      14,    0.01,   12.62,-99.9,-99.9,
2015,2003-01-01,04:00,-99.9,    -1.3,    -0.1,    -1.5,    -0.9,-99.9,    12.5,    16.9,    20.5,    11.2,     9.9,     1.6,-99.9,     2.8,     3.5,     5.8,     0.2,     0.1,     0.3,     0.3,     0.4,    7.79,   10.18,   12.44,    7.11,    6.51,   12.35,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,       9,    0.01,   12.60,-99.9,-99.9,
2015,2003-01-01,05:00,-99.9,    -1.8,    -1.0,    -2.0,    -1.5,-99.9,    12.4,    16.9,    20.6,    11.0,    10.0,     1.5,-99.9,     2.8,     3.5,     5.8,     0.2,     0.1,     0.3,     0.3,     0.3,    7.74,   10.21,   12.47,    7.01,    6.56,   12.32,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,       9,    0.01,   12.58,-99.9,-99.9,
2015,2003-01-01,06:00,-99.9,    -1.8,    -1.3,    -2.0,    -1.8,-99.9,    12.4,    16.9,    20.6,    11.2,     9.8,     1.4,-99.9,     2.7,     3.5,     5.9,     0.2,     0.1,     0.3,     0.3,     0.4,    7.71,   10.21,   12.47,    7.11,    6.47,   12.31,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,      13,    0.00,   12.55,-99.9,-99.9,
2015,2003-01-01,07:00,-99.9,    -0.4,    -0.4,    -1.9,    -1.3,-99.9,    12.4,    16.9,    20.5,    11.0,     9.7,     1.3,-99.9,     2.7,     3.5,     5.9,     0.2,     0.1,     0.3,     0.3,     0.4,    7.74,   10.18,   12.40,    7.01,    6.42,   12.50,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,      15,    0.00,   12.64,-99.9,-99.9,
2015,2003-01-01,08:00,-99.9,     1.1,     1.3,    -0.4,     0.4,-99.9,    12.4,    16.8,    20.5,    11.0,     9.6,     1.3,-99.9,     2.6,     3.6,     5.8,     0.2,     0.1,     0.3,     0.3,     0.4,    7.72,   10.14,   12.43,    7.05,    6.36,   13.91,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,      18,    0.01,   13.39,-99.9,-99.9,
2015,2003-01-01,09:00,-99.9,     2.4,     2.5,     1.1,     1.8,-99.9,    12.2,    16.7,    20.5,    11.2,    10.1,     1.3,-99.9,     2.6,     3.6,     5.9,     0.2,     0.1,     0.3,     0.3,     0.4,    7.61,   10.09,   12.42,    7.15,    6.58,   14.14,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,      17,    0.00,   14.14,-99.9,-99.9,
2015,2003-01-01,10:00,-99.9,     4.3,     4.3,     2.3,     3.3,-99.9,    12.2,    16.9,    20.5,    11.1,     9.8,     1.3,-99.9,     2.6,     3.5,     5.9,     0.2,     0.1,     0.3,     0.3,     0.4,    7.61,   10.20,   12.42,    7.06,    6.45,   13.43,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,      15,    0.00,   14.35,-99.9,-99.9,
2015,2003-01-01,11:00,-99.9,     5.5,     5.5,     4.0,     4.8,-99.9,    12.1,    16.8,    20.6,    11.2,     9.8,     1.7,-99.9,     2.5,     3.5,     5.9,     0.2,     0.1,     0.3,     0.3,     0.4,    7.58,   10.14,   12.45,    7.11,    6.47,   13.39,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,      13,    0.00,   14.42,-99.9,-99.9,
2015,2003-01-01,12:00,-99.9,     6.3,     6.7,     5.2,     5.8,-99.9,    12.6,    17.0,    20.4,    11.0,     9.8,     3.7,-99.9,     2.5,     3.5,     5.9,     0.2,     0.1,     0.3,     0.3,     0.4,    7.81,   10.24,   12.35,    7.01,    6.47,   13.36,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,      13,    0.00,   14.41,-99.9,-99.9,
2015,2003-01-01,13:00,-99.9,     7.1,     7.1,     6.2,     6.6,-99.9,    12.8,    17.0,    20.5,    11.2,     9.6,     4.9,-99.9,     2.7,     3.5,     5.9,     0.2,     0.1,     0.3,     0.3,     0.4,    7.92,   10.24,   12.42,    7.11,    6.36,   13.40,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,      11,    0.00,   14.37,-99.9,-99.9,
2015,2003-01-01,14:00,-99.9,     7.0,     7.6,     6.7,     7.1,-99.9,    12.9,    17.0,    20.4,    11.1,     9.9,     5.4,-99.9,     3.0,     3.5,     5.9,     0.2,     0.1,     0.3,     0.3,     0.4,    8.00,   10.24,   12.37,    7.06,    6.51,   13.40,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,      10,    0.00,   14.38,-99.9,-99.9,
2015,2003-01-01,15:00,-99.9,     6.0,     7.3,     6.0,     6.6,-99.9,    12.8,-99.9,    20.5,    11.1,     9.8,     5.2,-99.9,     3.3,     3.5,     5.9,     0.2,     0.1,     0.3,     0.3,     0.4,    7.94,   10.09,   12.38,    7.06,    6.47,   13.37,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,       8,    0.00,   14.25,-99.9,-99.9,
2015,2003-01-01,16:00,-99.9,     2.6,     6.1,     2.6,     4.6,-99.9,    12.9,    16.8,    20.6,    11.1,     9.9,     4.7,-99.9,     3.6,     3.5,     5.9,     0.2,     0.1,     0.3,     0.3,     0.4,    7.98,   10.15,   12.49,    7.06,    6.51,   13.47,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,       7,    0.00,   13.77,-99.9,-99.9,
2015,2003-01-01,17:00,-99.9,    -0.9,     2.5,    -0.9,     0.3,-99.9,    12.7,-99.9,    20.5,    11.1,     9.6,     3.9,-99.9,     3.7,     3.5,     5.9,     0.2,     0.1,     0.3,     0.3,     0.4,    7.88,   10.43,   12.43,    7.06,    6.35,   12.98,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,       4,    0.00,   13.34,-99.9,-99.9,
2015,2003-01-01,18:00,-99.9,    -2.4,    -0.4,    -2.4,    -1.4,-99.9,    12.5,    17.2,    20.6,    11.2,     9.8,     3.1,-99.9,     3.7,     3.5,     5.9,     0.2,     0.1,     0.3,     0.3,     0.4,    7.79,   10.34,   12.46,    7.11,    6.47,   12.71,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,       5,    0.00,   13.09,-99.9,-99.9,
2015,2003-01-01,19:00,-99.9,    -3.0,    -1.9,    -3.4,    -2.5,-99.9,    12.6,    17.0,    20.6,    11.2,     9.8,     2.7,-99.9,     3.6,     3.5,     5.9,     0.2,     0.1,     0.3,     0.3,     0.4,    7.85,   10.24,   12.49,    7.11,    6.45,   12.54,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,       3,    0.00,   12.92,-99.9,-99.9,
2015,2003-01-01,20:00,-99.9,    -3.9,    -3.0,    -4.2,    -3.9,-99.9,    12.5,    17.0,    20.5,    11.0,    10.1,     2.4,-99.9,     3.5,     3.5,     5.9,     0.2,     0.1,     0.3,     0.3,     0.3,    7.79,   10.23,   12.39,    7.02,    6.62,   12.48,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,       3,    0.00,   12.83,-99.9,-99.9,
2015,2003-01-01,21:00,-99.9,    -3.9,    -3.5,    -4.8,    -4.1,-99.9,    12.5,    16.9,    20.5,    11.2,    10.0,     2.1,-99.9,     3.4,     3.5,     5.8,     0.2,     0.1,     0.3,     0.3,     0.3,    7.80,   10.18,   12.41,    7.11,    6.56,   12.40,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,       3,    0.01,   12.77,-99.9,-99.9,
2015,2003-01-01,22:00,-99.9,    -6.1,    -3.8,    -6.2,    -5.0,-99.9,    12.4,    16.8,    20.4,    11.0,     9.7,     1.9,-99.9,     3.3,     3.6,     5.8,     0.2,     0.1,     0.3,     0.3,     0.4,    7.74,   10.15,   12.34,    7.02,    6.40,   12.42,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,       3,    0.01,   12.73,-99.9,-99.9,
2015,2003-01-01,23:00,-99.9,    -6.5,    -5.4,    -6.8,    -6.2,-99.9,    12.5,    16.8,    20.4,    11.2,     9.7,     1.7,-99.9,     3.2,     3.6,     5.8,     0.2,     0.1,     0.3,     0.3,     0.4,    7.77,   10.15,   12.37,    7.11,    6.40,   12.41,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,       4,    0.01,   12.70,-99.9,-99.9,
2015,2003-01-02,00:00,-99.9,    -7.2,    -6.2,    -7.5,    -6.9,-99.9,    12.3,    16.8,    20.3,    11.1,     9.7,     1.5,-99.9,     3.1,     3.6,     5.8,     0.2,     0.1,     0.3,     0.3,     0.4,    7.69,   10.15,   12.30,    7.08,    6.40,   12.39,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,       4,    0.01,   12.67,-99.9,-99.9,
2015,2003-01-02,01:00,-99.9,    -6.6,    -6.6,    -7.2,    -7.0,-99.9,    12.1,    16.8,    20.5,    11.1,     9.8,     1.4,-99.9,     3.0,     3.6,     5.8,     0.2,     0.1,     0.3,     0.3,     0.4,    7.58,   10.11,   12.39,    7.08,    6.47,   12.36,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,       4,    0.01,   12.64,-99.9,-99.9,
2015,2003-01-02,02:00,-99.9,    -6.9,    -6.4,    -7.3,    -6.9,-99.9,    12.2,    16.8,    20.4,    11.2,    10.1,     1.3,-99.9,     2.9,     3.6,     5.8,     0.2,     0.1,     0.3,     0.3,     0.3,    7.64,   10.12,   12.33,    7.11,    6.62,   12.35,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,       4,    0.01,   12.62,-99.9,-99.9,
2015,2003-01-02,03:00,-99.9,    -6.3,    -5.6,    -7.0,    -6.5,-99.9,    12.1,    16.6,    20.4,    11.1,     9.7,     1.2,-99.9,     2.8,     3.6,     5.8,     0.2,     0.1,     0.3,     0.3,     0.4,    7.56,    9.99,   12.36,    7.08,    6.40,   12.33,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,       4,    0.01,   12.60,-99.9,-99.9,
2015,2003-01-02,04:00,-99.9,    -5.8,    -5.8,    -7.8,    -6.9,-99.9,    11.9,    16.5,    20.4,    11.1,    10.1,     1.1,-99.9,     2.7,     3.6,     5.8,     0.2,     0.1,     0.3,     0.3,     0.4,    7.48,    9.98,   12.35,    7.08,    6.58,   12.31,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,       4,    0.00,   12.58,-99.9,-99.9,
2015,2003-01-02,05:00,-99.9,    -8.4,    -5.8,    -8.4,    -7.1,-99.9,-99.9,    16.8,    20.3,    11.1,     9.9,     1.1,-99.9,     2.6,     3.6,     5.8,     0.2,     0.1,     0.3,     0.3,     0.4,    7.40,   10.10,   12.28,    7.08,    6.51,   12.28,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,       4,    0.01,   12.56,-99.9,-99.9,
2015,2003-01-02,06:00,-99.9,    -7.8,    -6.8,    -8.4,    -7.6,-99.9,-99.9,    16.6,    20.3,    11.1,     9.8,     1.0,-99.9,     2.6,     3.6,     5.8,     0.2,     0.1,     0.3,     0.3,     0.4,    7.33,    9.99,   12.31,    7.08,    6.45,   12.26,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,       4,    0.01,   12.53,-99.9,-99.9,
2015,2003-01-02,07:00,-99.9,    -3.2,    -3.2,    -7.9,    -5.5,-99.9,-99.9,    16.7,    20.3,    11.1,    10.0,     0.9,-99.9,     2.5,     3.6,     5.8,     0.2,     0.1,     0.3,     0.3,     0.3,    7.33,   10.06,   12.26,    7.08,    6.56,   12.48,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,       4,    0.01,   12.62,-99.9,-99.9,
2015,2003-01-02,08:00,-99.9,     3.2,     3.2,    -3.2,     0.4,-99.9,-99.9,    16.4,    20.4,    11.1,    10.0,     0.9,-99.9,     2.5,     3.6,     5.9,     0.2,     0.1,     0.3,     0.3,     0.4,    7.17,    9.92,   12.33,    7.08,    6.53,   13.93,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,       4,    0.00,   13.44,-99.9,-99.9,
2015,2003-01-02,09:00,-99.9,     4.3,     4.5,     3.2,     3.9,-99.9,-99.9,    16.6,    20.2,    11.1,    10.0,     0.9,-99.9,     2.4,     3.6,     5.9,     0.2,     0.1,     0.3,     0.3,     0.4,    7.15,   10.03,   12.23,    7.08,    6.53,   13.38,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,       8,    0.00,   14.29,-99.9,-99.9,
2015,2003-01-02,10:00,-99.9,     4.9,     4.9,     3.6,     4.1,-99.9,-99.9,    16.6,    20.3,    11.2,    10.1,     0.9,-99.9,     2.4,     3.6,     5.9,     0.2,     0.1,     0.3,     0.3,     0.3,    7.15,   10.00,   12.30,    7.13,    6.62,   13.37,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,      10,    0.00,   14.59,-99.9,-99.9,
2015,2003-01-02,11:00,-99.9,     6.7,     7.0,     4.6,     5.9,-99.9,-99.9,    16.6,    20.3,    11.1,    10.1,     0.9,-99.9,     2.3,     3.6,     5.9,     0.2,     0.1,     0.3,     0.3,     0.3,    7.20,   10.00,   12.28,    7.08,    6.62,   14.11,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,      10,    0.00,   14.51,-99.9,-99.9,
2015,2003-01-02,12:00,-99.9,    10.3,    10.3,     6.5,     8.1,-99.9,-99.9,-99.9,    20.2,    11.2,    10.1,     1.4,-99.9,     2.3,     3.6,     5.9,     0.2,     0.1,     0.3,     0.3,     0.3,    7.30,    9.74,   12.22,    7.13,    6.62,   13.36,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,       7,    0.00,   14.45,-99.9,-99.9,
2015,2003-01-02,13:00,-99.9,    11.2,    11.4,    10.3,    10.9,-99.9,    12.4,    16.6,    20.2,    11.1,     9.6,     3.6,-99.9,     2.3,     3.5,     5.9,     0.2,     0.1,     0.3,     0.3,     0.4,    7.71,    9.99,   12.22,    7.08,    6.36,   13.37,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,       7,    0.00,   14.39,-99.9,-99.9,
2015,2003-01-02,14:00,-99.9,    10.9,    11.5,    10.6,    10.9,-99.9,    12.8,    16.6,    20.2,    11.3,    10.1,     4.6,-99.9,     2.5,     3.5,     5.9,     0.2,     0.1,     0.3,     0.3,     0.3,    7.92,   10.02,   12.19,    7.17,    6.62,   13.35,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,       7,    0.00,   14.47,-99.9,-99.9,
2015,2003-01-02,15:00,-99.9,     8.4,    11.0,     8.4,     9.8,-99.9,    12.7,-99.9,    20.2,    11.3,     9.9,     4.8,-99.9,     2.8,     3.5,     5.9,     0.2,     0.1,     0.3,     0.3,     0.4,    7.89,   10.30,   12.24,    7.17,    6.51,   13.35,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,       8,    0.00,   14.30,-99.9,-99.9,
2015,2003-01-02,16:00,-99.9,     4.2,     8.3,     4.2,     6.7,-99.9,    12.7,    16.6,    20.1,    11.1,     9.9,     4.4,-99.9,     3.1,     3.5,     5.9,     0.2,     0.1,     0.3,     0.3,     0.4,    7.87,   10.03,   12.18,    7.08,    6.51,   13.47,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,       7,    0.00,   13.81,-99.9,-99.9,
2015,2003-01-02,17:00,-99.9,     1.4,     4.0,     1.2,     2.4,-99.9,    12.6,    16.7,    20.4,    11.2,     9.8,     3.6,-99.9,     3.3,     3.5,     5.9,     0.2,     0.1,     0.3,     0.3,     0.4,    7.82,   10.09,   12.32,    7.13,    6.47,   12.96,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,       5,    0.00,   13.36,-99.9,-99.9,
2015,2003-01-02,18:00,-99.9,     0.4,     1.5,    -0.4,     0.5,-99.9,    12.5,    16.6,    20.4,    11.2,    10.1,     2.9,-99.9,     3.3,     3.5,     5.9,     0.2,     0.1,     0.3,     0.3,     0.4,    7.77,   10.03,   12.32,    7.12,    6.58,   12.70,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,       5,    0.00,   13.11,-99.9,-99.9,
2015,2003-01-02,19:00,-99.9,    -1.5,     0.6,    -1.8,    -0.8,-99.9,    12.4,    16.8,    20.4,    11.1,    10.1,     2.5,-99.9,     3.3,     3.5,     5.8,     0.2,     0.1,     0.3,     0.3,     0.3,    7.74,   10.14,   12.32,    7.08,    6.62,   12.57,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,       3,    0.01,   12.93,-99.9,-99.9,
2015,2003-01-02,20:00,-99.9,    -2.5,    -0.3,    -2.5,    -1.3,-99.9,    12.5,    16.8,    20.3,    10.9,    10.0,     2.2,-99.9,     3.2,     3.5,     5.9,     0.2,     0.1,     0.3,     0.3,     0.3,    7.80,   10.11,   12.25,    6.98,    6.56,   12.50,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,       4,    0.00,   12.83,-99.9,-99.9,
2015,2003-01-02,21:00,-99.9,    -1.7,    -1.7,    -2.8,    -2.1,-99.9,    12.5,    16.7,    20.3,    11.3,    10.1,     2.0,-99.9,     3.2,     3.5,     5.8,     0.2,     0.1,     0.3,     0.3,     0.3,    7.78,   10.06,   12.25,    7.17,    6.61,   12.46,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,       4,    0.01,   12.78,-99.9,-99.9,
2015,2003-01-02,22:00,-99.9,    -1.0,    -0.7,    -1.8,    -1.2,-99.9,    12.4,    16.7,    20.3,    11.2,     9.8,     1.8,-99.9,     3.1,     3.5,     5.8,     0.2,     0.1,     0.3,     0.3,     0.4,    7.72,   10.08,   12.28,    7.13,    6.47,   12.44,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,       5,    0.00,   12.74,-99.9,-99.9,
2015,2003-01-02,23:00,-99.9,     1.1,     1.3,    -1.6,     0.3,-99.9,    12.3,    16.7,    20.3,    11.2,    10.2,     1.7,-99.9,     3.0,     3.5,     5.8,     0.2,     0.1,     0.3,     0.3,     0.3,    7.70,   10.08,   12.28,    7.13,    6.66,   12.42,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,       7,    0.00,   12.70,-99.9,-99.9,
2015,2003-01-03,00:00,-99.9,     0.0,     1.1,     0.0,     0.6,-99.9,    12.2,    16.7,    20.2,    11.2,    10.2,     1.6,-99.9,     2.9,     3.5,     5.8,     0.2,     0.1,     0.3,     0.3,     0.3,    7.64,   10.05,   12.25,    7.13,    6.66,   12.41,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,       9,    0.01,   12.68,-99.9,-99.9,
2015,2003-01-03,01:00,-99.9,     0.0,     0.3,    -0.2,     0.0,-99.9,    12.3,    16.7,    20.2,    11.2,    10.2,     1.5,-99.9,     2.8,     3.5,     5.8,     0.2,     0.1,     0.3,     0.3,     0.3,    7.66,   10.08,   12.20,    7.13,    6.66,   12.39,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,       8,    0.00,   12.65,-99.9,-99.9,
2015,2003-01-03,02:00,-99.9,    -0.1,     0.1,    -0.6,    -0.4,-99.9,    12.2,    16.8,    20.2,    11.2,     9.7,     1.4,-99.9,     2.7,     3.5,     5.8,     0.2,     0.1,     0.3,     0.3,     0.4,    7.61,   10.11,   12.20,    7.13,    6.42,   12.37,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,       9,    0.00,   12.63,-99.9,-99.9,
2015,2003-01-03,03:00,-99.9,    -0.4,    -0.2,    -0.9,    -0.6,-99.9,    12.0,    16.6,    20.2,    11.2,    10.1,     1.3,-99.9,     2.7,     3.5,     5.8,     0.2,     0.1,     0.3,     0.3,     0.4,    7.53,   10.01,   12.23,    7.13,    6.58,   12.35,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,       8,    0.00,   12.61,-99.9,-99.9,
2015,2003-01-03,04:00,-99.9,    -1.2,    -0.5,    -1.6,    -1.1,-99.9,    12.1,    16.6,    20.1,    11.2,     9.8,     1.3,-99.9,     2.6,     3.5,     5.8,     0.2,     0.1,     0.3,     0.3,     0.4,    7.56,   10.04,   12.13,    7.14,    6.47,   12.32,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,       8,    0.00,   12.59,-99.9,-99.9,
2015,2003-01-03,05:00,-99.9,    -1.4,    -0.5,    -1.7,    -1.3,-99.9,    12.0,    16.5,    20.1,    11.1,    10.1,     1.2,-99.9,     2.6,     3.5,     5.8,     0.2,     0.1,     0.3,     0.3,     0.3,    7.50,    9.95,   12.16,    7.09,    6.62,   12.30,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,       8,    0.00,   12.56,-99.9,-99.9,
2015,2003-01-03,06:00,-99.9,    -1.3,    -0.9,    -1.5,    -1.2,-99.9,-99.9,    16.4,    20.2,    11.2,    10.0,     1.1,-99.9,     2.5,     3.5,     5.8,     0.2,     0.1,     0.3,     0.3,     0.3,    7.40,    9.89,   12.20,    7.13,    6.56,   12.26,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,       8,    0.00,   12.54,-99.9,-99.9,
2015,2003-01-03,07:00,-99.9,     0.9,     0.9,    -1.4,    -0.5,-99.9,    11.9,    16.5,    20.2,    11.2,     9.8,     1.1,-99.9,     2.5,     3.5,     5.8,     0.2,     0.1,     0.3,     0.3,     0.4,    7.46,    9.98,   12.19,    7.13,    6.45,   12.47,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,      10,    0.01,   12.62,-99.9,-99.9,
2015,2003-01-03,08:00,-99.9,     3.7,     3.7,     0.9,     2.5,-99.9,    11.8,    16.3,    20.2,    11.2,    10.1,     1.1,-99.9,     2.4,     3.5,     5.8,     0.2,     0.1,     0.3,     0.3,     0.4,    7.40,    9.83,   12.19,    7.13,    6.58,   13.93,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,      11,    0.00,   13.38,-99.9,-99.9,
2015,2003-01-03,09:00,-99.9,     6.1,     6.1,     3.6,     4.7,-99.9,    11.8,    16.6,    20.2,    11.0,     9.9,     1.1,-99.9,     2.4,     3.5,     5.8,     0.2,     0.1,     0.3,     0.3,     0.4,    7.43,   10.01,   12.22,    7.04,    6.53,   13.37,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,      10,    0.00,   14.24,-99.9,-99.9,
2015,2003-01-03,10:00,-99.9,     8.3,     8.5,     6.3,     7.3,-99.9,-99.9,    16.2,    20.1,    11.2,    10.0,     1.1,-99.9,     2.4,     3.5,     5.8,     0.2,     0.1,     0.3,     0.3,     0.3,    7.34,    9.80,   12.15,    7.13,    6.56,   13.80,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,       9,    0.00,   14.42,-99.9,-99.9,
2015,2003-01-03,11:00,-99.9,    10.4,    10.4,     8.4,     9.4,-99.9,-99.9,    16.3,    20.1,    11.2,    10.2,     1.3,-99.9,     2.3,     3.5,     5.8,     0.2,     0.1,     0.3,     0.3,     0.3,    7.40,    9.86,   12.15,    7.13,    6.66,   13.35,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,      11,    0.00,   14.47,-99.9,-99.9,
2015,2003-01-03,12:00,-99.9,    12.7,    12.7,    10.4,    11.5,-99.9,    12.1,    16.6,    20.2,    11.0,    10.0,     3.8,-99.9,     2.4,     3.5,     5.8,     0.2,     0.1,     0.3,     0.3,     0.3,    7.57,   10.01,   12.18,    7.04,    6.56,   13.43,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,       9,    0.00,   14.46,-99.9,-99.9,
2015,2003-01-03,13:00,-99.9,    12.8,    13.4,    12.1,    12.7,-99.9,    12.6,    16.8,    20.1,    11.2,     9.9,     5.5,-99.9,     2.5,     3.5,     5.8,     0.2,     0.1,     0.3,     0.3,     0.4,    7.84,   10.13,   12.12,    7.14,    6.52,   13.36,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,      10,    0.00,   14.29,-99.9,-99.9,
