



New Mexico (MST) SCAN Site Willow Wells - NRCS National Water and Climate Center - Provisional Data - subject to revision as of Thu Oct 16 10:30:39 GMT-08:00 2025. Notes on dates - Daily sensors (e.g. TAVG.D-1) report a summary value for the previous day.  Hourly sensors (e.g. TAVG.H-1) report a summary value for the previous hour.  Instantaneous sensors (e.g. TOBS.I-1) report a single observation on the hour.

Site Id,Date,Time,PREC.I-1 (in) ,TOBS.I-1 (degC) ,TMAX.D-1 (degC) ,TMIN.D-1 (degC) ,TAVG.D-1 (degC) ,PRCP.D-1 (in) ,SMS.I-1:-2 (pct)  (loam),SMS.I-1:-4 (pct)  (loam),SMS.I-1:-8 (pct)  (loam),SMS.I-1:-20 (pct)  (loam),SMS.I-1:-40 (pct)  (loam),STO.I-1:-2 (degC) ,STO.I-1:-4 (degC) ,STO.I-1:-8 (degC) ,STO.I-1:-20 (degC) ,STO.I-1:-40 (degC) ,RHUM.I-1 (pct) ,
2108,2022-02-23,,    0.63,    -7.3,    14.9,    -7.3,     4.3,   0.000,     1.5,     0.2,     2.3,     5.0,     2.7,     6.5,     8.3,    10.0,     8.9,     9.0,      43,
2108,2022-02-24,,    0.63,   -10.0,     0.1,   -13.5,    -7.5,   0.000,     1.3,     0.0,     2.1,     4.9,     2.7,     2.5,     4.3,     7.5,     8.4,     9.1,      87,
2108,2022-02-25,,    0.63,    -4.2,     8.7,   -12.2,    -2.8,   0.000,     1.3,     0.2,     2.1,     4.9,     2.7,     2.2,     4.6,     7.1,     7.9,     9.1,      31,
2108,2022-02-26,,    0.63,    -7.8,     3.2,    -9.4,    -2.9,   0.000,     1.2,     0.0,     2.0,     4.9,     2.6,     2.0,     3.6,     6.0,     7.4,     9.0,      70,
2108,2022-02-27,,    0.63,    -4.1,    11.6,   -11.2,    -1.3,   0.000,     1.6,     0.0,     2.0,     4.8,     2.6,     4.7,     6.4,     7.5,     7.4,     8.8,      60,
2108,2022-02-28,,    0.63,    -1.8,    13.6,    -8.3,     2.7,   0.000,     1.4,     0.3,     2.3,     4.9,     2.3,     4.8,     6.8,     8.2,     7.7,     8.7,      40,
2108,2022-03-01,,    0.63,     4.1,    16.1,    -2.6,     7.3,   0.000,     1.5,     0.0,     2.2,     4.8,     2.7,     7.2,     8.1,     8.2,     7.9,     8.7,      23,
2108,2022-03-02,,    0.63,     4.6,    19.8,    -1.8,     9.9,   0.000,     1.3,     0.0,     2.2,     4.9,     2.5,     8.6,     9.4,     9.4,     8.3,     8.7,      30,
2108,2022-03-03,,    0.63,     7.2,    22.6,     2.8,    12.5,   0.000,     1.3,     0.0,     2.5,     5.0,     2.6,     9.9,    11.4,    11.3,     9.0,     8.9,      27,
2108,2022-03-04,,    0.63,    12.0,    23.5,     3.9,    14.4,   0.000,     1.8,     0.3,     2.4,     4.8,     2.5,    14.4,    14.7,    12.4,     9.7,     9.1,      44,
2108,2022-03-05,,    0.63,    14.2,    25.0,     7.8,    16.2,   0.000,     1.6,     0.0,     2.6,     5.2,     2.6,    13.8,    14.6,    13.8,    10.8,     9.4,      15,
2108,2022-03-06,,    0.63,     7.5,    21.0,     3.2,    12.4,   0.000,     1.2,     0.1,     2.5,     5.4,     2.3,    11.2,    13.2,    13.6,    11.2,     9.9,      21,
2108,2022-03-07,,    0.63,    -1.2,    16.3,    -2.9,     7.2,   0.000,     1.0,     0.0,     2.5,     5.3,     2.5,     8.1,    10.6,    12.5,    11.2,    10.2,      31,
2108,2022-03-08,,    0.63,    -0.4,     6.6,    -9.4,    -0.9,   0.000,     1.0,     0.0,     2.3,     5.0,     2.4,     8.1,     9.6,    11.0,    10.7,    10.5,      44,
2108,2022-03-09,,    0.63,     0.0,    10.8,    -7.7,     1.1,   0.000,     0.8,     0.0,     2.3,     5.4,     3.0,     5.8,     8.4,    10.6,    10.5,    10.5,      38,
2108,2022-03-10,,    0.63,     4.0,    16.6,    -8.7,     5.7,   0.000,     1.1,     0.0,     2.5,     5.2,     2.4,     7.7,     9.6,    10.6,    10.2,    10.6,      21,
2108,2022-03-11,,    0.63,    -8.7,     9.6,    -8.7,     1.2,   0.000,     0.8,     0.0,     2.4,     5.1,     3.0,     6.1,     8.4,    10.4,    10.2,    10.5,      83,
2108,2022-03-12,,    0.63,    -8.3,     2.7,    -9.2,    -4.6,   0.000,     0.9,     0.0,     2.2,     4.9,     2.6,     1.7,     4.4,     8.2,     9.6,    10.5,      81,
2108,2022-03-13,,    0.63,     2.2,    14.8,    -9.4,     3.5,   0.000,     1.2,     0.0,     2.3,     4.9,     2.8,     6.3,     8.2,     8.8,     9.1,    10.4,      24,
2108,2022-03-14,,    0.63,    11.0,    20.5,     0.2,    10.2,   0.000,     1.4,     0.0,     2.4,     5.1,     2.8,     9.1,    10.7,    10.6,     9.5,    10.2,      12,
2108,2022-03-15,,    0.63,     0.2,    15.9,     0.2,     9.5,   0.000,     1.2,     0.0,     2.5,     5.0,     2.8,     8.5,    10.2,    11.4,    10.1,    10.2,      38,
2108,2022-03-16,,    0.63,     5.7,    20.9,    -2.1,     9.9,   0.000,     1.2,     0.0,     2.4,     5.1,     2.7,    10.9,    12.4,    12.2,    10.5,    10.3,      26,
2108,2022-03-17,,    0.63,    14.9,    25.7,     3.9,    14.9,   0.000,     1.3,     0.0,     2.6,     5.0,     2.3,    12.0,    13.3,    13.1,    11.0,    10.5,      10,
2108,2022-03-18,,    0.63,     0.0,    16.4,    -0.2,     8.4,   0.000,     0.9,     0.0,     2.4,     5.3,     2.6,     8.5,    10.7,    12.3,    11.4,    10.7,      85,
2108,2022-03-19,,    0.63,     1.0,    14.1,    -6.5,     4.7,   0.000,     1.1,     0.0,     2.4,     5.2,     2.6,     9.0,    11.1,    12.3,    11.2,    10.9,      47,
2108,2022-03-20,,    0.63,     8.8,    20.6,    -1.3,    10.3,   0.000,     1.3,     0.0,     2.5,     5.3,     2.9,    12.0,    13.5,    13.1,    11.5,    11.0,      20,
2108,2022-03-21,,    0.63,    12.8,    24.5,     6.4,    15.4,   0.000,     1.2,     0.0,     2.5,     5.6,     2.9,    16.2,    16.4,    14.6,    12.1,    11.2,      39,
2108,2022-03-22,,    0.63,     2.3,    17.6,     1.5,     8.8,   0.000,     1.0,     0.0,     2.5,     5.2,     2.9,    11.9,    13.5,    14.3,    12.8,    11.5,      73,
2108,2022-03-23,,    0.63,    -0.9,     9.7,    -1.9,     3.9,   0.000,     1.0,     0.0,     2.4,     5.1,     2.7,     7.4,     9.6,    12.4,    12.3,    11.8,      55,
2108,2022-03-24,,    0.63,     0.0,    13.2,    -3.9,     5.0,   0.000,     0.8,     0.0,     2.4,     5.1,     2.6,     7.5,    10.1,    12.2,    11.9,    11.8,      32,
2108,2022-03-25,,    0.63,     9.0,    22.2,    -1.7,    10.6,   0.000,     0.9,     0.0,     2.5,     5.4,     2.6,    11.7,    13.4,    13.3,    11.9,    11.8,      19,
2108,2022-03-26,,    0.63,     4.3,    25.6,     2.4,    14.9,   0.000,     0.9,     0.0,     2.7,     5.4,     2.6,    14.7,    15.9,    15.0,    12.6,    11.9,      58,
2108,2022-03-27,,    0.63,    13.2,    28.2,     0.9,    16.0,   0.000,     1.1,     0.0,     2.7,     5.2,     2.9,    15.3,    16.9,    16.1,    13.3,    12.1,      15,
2108,2022-03-28,,    0.63,    17.8,    30.9,    10.0,    20.8,   0.000,     1.0,     0.0,     2.8,     5.6,     2.8,    17.7,    18.6,    17.3,    14.1,    12.4,      14,
2108,2022-03-29,,    0.63,    17.9,    30.2,     9.4,    20.4,   0.000,     1.3,     0.0,     2.9,     5.7,     2.8,    19.8,    20.1,    17.8,    14.7,    12.7,       9,
2108,2022-03-30,,    1.08,     8.7,    24.9,     8.7,    18.0,   0.450,     1.0,     0.0,     2.8,     5.6,     3.0,    16.2,    17.6,    17.8,    15.4,    13.1,      42,
2108,2022-03-31,,    1.12,     1.1,    14.2,     1.1,     7.8,   0.040,     0.9,     0.0,     2.8,     5.6,     3.0,    12.0,    14.0,    15.8,    15.0,    13.5,      95,
2108,2022-04-01,,    1.12,     9.3,    16.7,    -4.7,     7.6,   0.000,     1.0,     0.0,     2.5,     5.5,     3.1,    14.3,    15.4,    15.6,    14.6,    13.7,      33,
2108,2022-04-02,,    1.12,     4.7,    23.2,     4.7,    13.3,   0.000,     0.8,     0.0,     2.7,     5.4,     3.0,    14.6,    16.4,    16.6,    14.9,    13.8,      76,
2108,2022-04-03,,    1.12,    11.8,    24.8,     0.8,    14.0,   0.000,     1.0,     0.0,     2.7,     5.7,     2.7,    17.1,    18.2,    17.5,    15.2,    13.9,      25,
2108,2022-04-04,,    1.12,    10.8,    28.6,     8.2,    19.2,   0.000,     1.0,     0.1,     2.9,     5.6,     2.9,    19.2,    20.3,    18.9,    15.8,    14.1,      37,
2108,2022-04-05,,    1.12,     8.4,    22.1,     6.9,    13.3,   0.000,     0.9,     0.0,     2.9,     5.5,     2.8,    16.8,    18.5,    19.2,    16.4,    14.4,      39,
2108,2022-04-06,,    1.12,    10.1,    30.2,     8.3,    20.1,   0.000,     1.0,     0.0,     2.9,     5.5,     2.6,    20.1,    21.0,    19.3,    16.6,    14.7,      34,
2108,2022-04-07,,    1.12,     5.2,    18.0,     2.3,    10.0,   0.000,     0.8,     0.0,     2.9,     5.8,     2.8,    16.1,    18.0,    19.1,    16.9,    15.0,      20,
2108,2022-04-08,,    1.12,     4.5,    17.9,    -3.6,     8.8,   0.000,     0.8,     0.0,     2.8,     6.0,     2.8,    15.3,    17.2,    18.3,    16.7,    15.2,      21,
2108,2022-04-09,,    1.12,     6.0,    19.8,    -2.8,     9.5,   0.000,     0.7,     0.0,     2.8,     6.0,     2.7,    14.9,    16.9,    18.3,    16.7,    15.3,      19,
2108,2022-04-10,,    1.12,    18.4,    28.6,     4.5,    18.4,   0.000,     0.8,     0.0,     2.8,     5.5,     3.4,    19.6,    20.2,    19.1,    16.8,    15.5,      13,
2108,2022-04-11,,    1.12,    10.6,    28.2,    10.6,    19.8,   0.000,     0.9,     0.1,     3.0,     5.8,     2.6,    18.7,    20.2,    20.1,    17.5,    15.6,      22,
2108,2022-04-12,,    1.12,    16.6,    27.0,     6.3,    17.7,   0.000,     1.0,     0.0,     3.0,     6.0,     3.0,    21.2,    21.8,    20.4,    17.8,    15.8,      21,
2108,2022-04-13,,    1.12,    14.2,    26.9,    11.8,    20.7,   0.000,     0.7,     0.0,     3.1,     6.4,     2.8,    21.6,    22.1,    20.7,    18.2,    16.1,      29,
2108,2022-04-14,,    1.12,     9.0,    18.5,     5.0,    11.7,   0.000,     0.8,     0.0,     2.9,     5.7,     3.1,    13.9,    16.7,    19.3,    18.2,    16.4,       8,
2108,2022-04-15,,    1.12,     9.9,    24.3,    -0.4,    13.8,   0.000,     0.6,     0.0,     2.9,     5.7,     3.0,    17.4,    19.1,    19.7,    17.8,    16.5,      12,
2108,2022-04-16,,    1.12,    16.4,    28.8,     7.2,    19.0,   0.000,     1.0,     0.0,     2.9,     5.7,     3.1,    19.6,    21.0,    20.4,    18.1,    16.6,       8,
2108,2022-04-17,,    1.12,     9.9,    22.0,     3.9,    13.6,   0.000,     0.9,     0.0,     2.8,     5.7,     2.8,    18.6,    20.0,    20.4,    18.3,    16.7,      40,
2108,2022-04-18,,    1.12,    13.0,    29.6,     8.5,    18.9,   0.000,     0.9,     0.0,     3.0,     6.0,     3.2,    18.9,    20.8,    21.3,    18.6,    16.9,      11,
2108,2022-04-19,,    1.12,    13.1,    22.9,     5.4,    15.4,   0.000,     0.8,     0.0,     2.9,     6.0,     2.6,    20.5,    21.1,    20.6,    18.7,    17.1,      39,
2108,2022-04-20,,    1.12,    12.5,    27.6,     9.7,    18.1,   0.000,     1.0,     0.0,     3.0,     6.0,     3.0,    20.9,    22.0,    21.3,    19.0,    17.2,      88,
2108,2022-04-21,,    1.12,    15.7,    30.9,     9.7,    21.6,   0.000,     0.7,     0.2,     3.1,     5.9,     2.8,    21.2,    22.5,    22.2,    19.4,    17.4,      15,
2108,2022-04-22,,    1.12,    20.4,    32.4,     9.5,    22.4,   0.000,     0.5,     0.2,     3.1,     6.5,     3.1,    23.6,    24.1,    23.0,    19.8,    17.6,      75,
2108,2022-04-23,,    1.12,    22.3,    32.0,    17.9,    24.4,   0.000,     1.2,     0.0,     3.0,     6.4,     2.9,    25.6,    25.8,    24.0,    20.6,    17.9,      15,
2108,2022-04-24,,    1.12,    10.3,    25.2,     9.1,    17.1,   0.000,     1.3,     0.0,     3.1,     6.3,     2.9,    20.1,    22.0,    23.1,    20.8,    18.3,      21,
2108,2022-04-25,,    1.12,     9.8,    22.7,     5.1,    15.0,   0.000,     0.8,     0.0,     3.1,     6.3,     3.2,    21.2,    22.5,    23.0,    20.6,    18.5,      42,
2108,2022-04-26,,    1.12,     8.1,    19.0,     4.0,    12.1,   0.000,     0.9,     0.0,     3.0,     6.4,     2.8,    19.1,    20.4,    22.2,    20.4,    18.7,      40,
2108,2022-04-27,,    1.12,    12.0,    21.5,     4.1,    13.6,   0.000,     1.2,     0.5,     3.0,     5.9,     3.1,    21.7,    22.4,    22.3,    20.3,    18.8,      79,
2108,2022-04-28,,    1.12,    15.8,    27.6,    10.9,    19.3,   0.000,     0.9,     0.2,     3.0,     5.8,     3.3,    23.3,    23.8,    23.0,    20.7,    18.9,      88,
2108,2022-04-29,,    1.12,    15.3,    30.3,     7.5,    21.2,   0.000,     0.9,     0.3,     3.1,     6.6,     3.7,    23.3,    24.6,    24.1,    21.2,    19.0,      17,
2108,2022-04-30,,    1.12,    13.3,    29.0,     9.0,    20.3,   0.000,     1.0,     0.6,     3.0,     6.2,     3.5,    20.9,    22.8,    23.7,    21.4,    19.2,      11,
2108,2022-05-01,,    1.12,    14.4,    24.4,     5.4,    16.5,   0.000,     1.3,     0.3,     3.2,     6.3,     3.2,    22.6,    23.6,    23.8,    21.4,    19.4,      24,
2108,2022-05-02,,    1.12,    17.4,    29.4,    10.6,    19.3,   0.000,     0.8,     0.0,     3.3,     5.9,     3.6,    23.6,    24.0,    23.5,    21.5,    19.6,      94,
2108,2022-05-03,,    1.12,    10.0,    29.6,    10.0,    20.8,   0.000,     1.3,     0.0,     3.3,     6.2,     3.4,    22.7,    24.0,    24.3,    21.8,    19.7,      62,
2108,2022-05-04,,    1.12,    17.8,    26.0,     3.3,    14.9,   0.000,     1.5,     0.0,     3.1,     6.5,     3.4,    23.6,    24.3,    23.8,    21.8,    19.9,      53,
2108,2022-05-05,,    1.12,    10.3,    29.8,    10.3,    21.7,   0.000,     1.2,     0.1,     3.2,     6.3,     3.4,    22.1,    23.0,    24.0,    22.0,    20.0,      85,
2108,2022-05-06,,    1.12,    12.5,    26.9,     4.5,    15.6,   0.000,     1.2,     0.4,     3.2,     6.4,     3.2,    21.3,    23.1,    24.2,    22.0,    20.2,      21,
2108,2022-05-07,,    1.12,    16.9,    33.2,     9.4,    22.3,   0.000,     1.4,     0.0,     3.2,     6.4,     3.9,    23.0,    24.7,    24.4,    22.1,    20.2,      13,
2108,2022-05-08,,    1.12,    22.6,    35.9,    12.5,    25.9,   0.000,     1.1,     0.0,     3.3,     6.3,     3.6,    26.8,    27.4,    26.0,    22.5,    20.4,       7,
2108,2022-05-09,,    1.12,    24.7,    34.4,    12.8,    26.5,   0.000,     1.0,     0.2,     3.3,     6.4,     3.6,    27.5,    27.9,    26.6,    23.2,    20.6,       9,
2108,2022-05-10,,    1.12,    17.3,    33.5,    17.3,    26.5,   0.000,     1.0,     0.1,     3.5,     6.4,     3.5,    27.0,    27.9,    27.2,    23.7,    20.9,      16,
2108,2022-05-11,,    1.12,    19.3,    35.4,    13.9,    25.1,   0.000,     0.6,     0.1,     3.4,     6.3,     3.7,    29.8,    30.0,    28.0,    24.1,    21.2,      82,
2108,2022-05-12,,    1.16,    21.6,    35.1,    16.6,    25.5,   0.040,     0.8,     0.5,     3.3,     6.6,     3.4,    27.1,    28.3,    28.5,    24.8,    21.5,      69,
2108,2022-05-13,,    1.16,    11.8,    33.4,    11.8,    24.4,   0.000,     1.3,     0.4,     3.5,     6.8,     3.6,    23.9,    25.7,    27.6,    24.8,    21.9,       9,
2108,2022-05-14,,    1.16,    18.0,    31.7,     7.5,    21.9,   0.000,     1.1,     0.1,     3.5,     6.2,     3.6,    24.2,    26.0,    27.7,    24.7,    22.1,       9,
2108,2022-05-15,,    1.16,    17.4,    33.7,     8.7,    23.5,   0.000,     1.5,     0.0,     3.3,     7.0,     3.6,    25.2,    26.8,    27.8,    24.8,    22.3,       7,
