



New Mexico (MST) SCAN Site Willow Wells - NRCS National Water and Climate Center - Provisional Data - subject to revision as of Thu Oct 16 10:30:45 GMT-08:00 2025. Notes on dates - Daily sensors (e.g. TAVG.D-1) report a summary value for the previous day.  Hourly sensors (e.g. TAVG.H-1) report a summary value for the previous hour.  Instantaneous sensors (e.g. TOBS.I-1) report a single observation on the hour.

Site Id,Date,Time,PREC.I-1 (in) ,TOBS.I-1 (degC) ,TMAX.D-1 (degC) ,TMIN.D-1 (degC) ,TAVG.D-1 (degC) ,PRCP.D-1 (in) ,SMS.I-1:-2 (pct)  (loam),SMS.I-1:-4 (pct)  (loam),SMS.I-1:-8 (pct)  (loam),SMS.I-1:-20 (pct)  (loam),SMS.I-1:-40 (pct)  (loam),STO.I-1:-2 (degC) ,STO.I-1:-4 (degC) ,STO.I-1:-8 (degC) ,STO.I-1:-20 (degC) ,STO.I-1:-40 (degC) ,RHUM.I-1 (pct) ,
2108,2025-01-16,,    5.88,    -3.6,     8.1,    -5.6,     0.7,   0.000,     8.1,     5.0,     6.8,    10.4,     3.3,     1.4,     2.0,     4.1,     6.2,     7.4,      63,
2108,2025-01-17,,    5.88,     3.4,    11.2,    -4.6,     3.1,   0.000,     8.0,     5.0,     7.0,    10.5,     3.3,     2.9,     3.5,     4.7,     6.2,     7.4,      62,
2108,2025-01-18,,    5.88,     2.2,    14.4,     2.2,     7.5,   0.000,     8.1,     5.3,     7.1,    10.5,     3.4,     4.7,     5.1,     6.3,     6.8,     7.3,      62,
2108,2025-01-19,,    5.88,   -10.6,     7.9,   -10.6,    -1.6,   0.000,     7.7,     5.0,     6.8,    10.7,     3.1,     2.5,     3.3,     5.3,     6.8,     7.4,      80,
2108,2025-01-20,,    5.88,    -6.5,    -2.5,   -17.2,    -8.5,   0.000,     7.5,     5.3,     6.7,    10.4,     3.3,     0.5,     0.9,     2.8,     5.9,     7.5,      49,
2108,2025-01-21,,    5.88,   -14.5,    -2.6,   -14.6,    -8.8,   0.000,     4.0,     3.6,     6.7,    10.6,     3.1,    -1.3,    -0.5,     1.8,     4.8,     7.2,      80,
2108,2025-01-22,,    5.88,    -4.8,     0.3,   -18.3,    -8.4,   0.000,     4.2,     3.3,     6.6,    10.3,     3.2,    -0.6,    -0.3,     0.9,     4.0,     6.9,      35,
2108,2025-01-23,,    5.88,    -5.5,     8.0,    -7.8,     0.4,   0.000,     7.5,     5.2,     6.6,    10.2,     3.1,     0.4,     0.7,     1.8,     4.0,     6.5,      58,
2108,2025-01-24,,    5.88,    -7.1,     2.7,    -9.8,    -4.3,   0.000,     5.5,     5.1,     6.6,    10.2,     3.1,    -0.1,     0.4,     1.9,     4.1,     6.2,      61,
2108,2025-01-25,,    5.88,     2.8,    11.1,    -8.2,     0.8,   0.000,     7.4,     5.3,     6.7,    10.1,     3.2,     0.7,     1.0,     2.1,     4.1,     6.0,      16,
2108,2025-01-26,,    5.88,    -4.7,     4.6,    -4.8,     0.4,   0.000,     7.4,     5.0,     6.7,    10.3,     3.2,     0.7,     1.0,     2.3,     4.2,     5.9,      84,
2108,2025-01-27,,    5.88,    -3.7,     7.6,    -8.4,    -1.0,   0.000,     7.2,     5.3,     6.7,    10.2,     3.1,     1.1,     1.6,     3.4,     4.6,     5.8,      69,
2108,2025-01-28,,    5.88,    -3.2,     9.2,    -8.0,     0.3,   0.000,     7.1,     5.3,     6.8,    10.2,     3.2,     1.5,     2.2,     3.9,     4.9,     5.8,      83,
2108,2025-01-29,,    5.88,     0.3,     9.8,    -4.2,     2.4,   0.000,     7.2,     5.2,     6.8,    10.0,     3.1,     4.1,     4.2,     4.8,     5.3,     5.9,      98,
2108,2025-01-30,,    5.88,    -0.4,    11.4,    -1.9,     3.2,   0.000,     7.0,     5.2,     6.9,    10.1,     3.4,     2.3,     3.0,     5.0,     5.7,     6.0,      44,
2108,2025-01-31,,    5.88,    -0.6,    10.2,    -5.9,     2.9,   0.000,     7.2,     5.3,     6.9,    10.2,     3.1,     3.9,     4.3,     5.2,     5.6,     6.1,      79,
2108,2025-02-01,,    5.88,     3.7,    15.8,    -3.9,     5.4,   0.000,     6.9,     5.1,     6.9,    10.1,     3.1,     3.4,     4.1,     5.8,     6.1,     6.2,      33,
2108,2025-02-02,,    5.88,     7.5,    19.0,    -1.2,     8.8,   0.000,     7.1,     5.5,     6.9,    10.1,     3.1,     5.9,     6.1,     6.4,     6.3,     6.4,      20,
2108,2025-02-03,,    5.88,     8.0,    24.7,     3.6,    13.7,   0.000,     6.9,     5.2,     7.2,    10.1,     3.2,     7.8,     8.2,     8.8,     7.4,     6.5,      40,
2108,2025-02-04,,    5.88,    11.2,    26.9,     6.5,    16.9,   0.000,     6.9,     5.7,     7.1,    10.4,     3.1,     9.3,     9.6,    10.2,     8.6,     6.9,      36,
2108,2025-02-05,,    5.88,     6.3,    22.6,     3.5,    12.8,   0.000,     6.9,     5.7,     7.2,    10.3,     3.1,    10.3,    10.5,    10.8,     9.2,     7.4,      84,
2108,2025-02-06,,    5.88,     8.0,    26.8,     5.2,    14.8,   0.000,     6.6,     5.2,     7.2,    10.5,     3.0,     9.1,     9.7,    10.9,     9.8,     7.9,      22,
2108,2025-02-07,,    5.88,     9.2,    25.3,     1.8,    14.7,   0.000,     6.4,     5.5,     7.3,    10.4,     3.3,    10.3,    10.8,    11.4,     9.9,     8.3,      24,
2108,2025-02-08,,    5.88,     9.5,    27.9,     6.9,    16.5,   0.000,     6.2,     5.2,     7.2,    10.6,     3.2,    10.7,    11.1,    11.7,    10.3,     8.7,      17,
2108,2025-02-09,,    5.88,     0.8,    24.0,     0.8,    12.3,   0.000,     5.9,     5.4,     7.2,    10.4,     3.4,     9.5,    10.1,    11.4,    10.7,     9.0,      73,
2108,2025-02-10,,    5.88,     0.7,    11.4,    -4.4,     2.9,   0.000,     5.7,     5.0,     7.0,    10.5,     3.2,     8.2,     8.7,    10.0,    10.2,     9.3,      65,
2108,2025-02-11,,    5.88,     6.6,     6.8,    -3.3,     2.1,   0.000,     5.6,     4.9,     6.9,    10.3,     3.1,     7.0,     7.3,     8.2,     9.5,     9.4,      61,
2108,2025-02-12,,    5.88,    -0.1,    10.7,    -0.7,     2.8,   0.000,     5.4,     4.7,     6.9,    10.4,     3.4,     6.4,     6.8,     8.0,     9.2,     9.4,      99,
2108,2025-02-13,,    5.88,    -7.3,    11.0,    -7.3,     0.4,   0.000,     5.1,     4.8,     6.8,    10.1,     3.3,     3.9,     4.7,     6.9,     8.8,     9.3,      93,
2108,2025-02-14,,    5.88,    -1.7,     6.6,    -7.5,    -2.3,   0.000,     5.2,     4.7,     6.7,    10.1,     3.5,     4.3,     4.7,     6.2,     8.1,     9.2,      68,
2108,2025-02-15,,    5.88,     5.4,    19.2,    -1.8,     8.6,   0.000,     5.4,     4.7,     6.9,    10.1,     3.4,     8.1,     8.3,     8.4,     8.3,     8.9,      61,
2108,2025-02-16,,    5.88,     0.2,    15.2,     0.2,     8.3,   0.000,     5.2,     4.7,     6.9,    10.0,     3.3,     7.9,     8.4,     9.5,     9.0,     8.8,      84,
2108,2025-02-17,,    5.88,     0.6,     9.1,    -5.7,     1.5,   0.000,     4.8,     4.9,     6.8,    10.2,     3.2,     6.8,     7.4,     8.9,     9.1,     8.9,      61,
2108,2025-02-18,,    5.88,     8.7,    21.4,    -3.7,     8.2,   0.000,     4.8,     4.6,     6.8,    10.1,     3.3,     8.5,     8.9,     9.7,     9.3,     9.0,      28,
2108,2025-02-19,,    5.88,   -11.7,     9.2,   -11.7,    -4.3,   0.000,     4.5,     4.5,     6.5,    10.0,     3.2,     1.8,     2.9,     6.0,     8.4,     9.1,      73,
2108,2025-02-20,,    5.88,   -10.7,    -4.3,   -12.8,    -9.2,   0.000,     4.4,     4.2,     6.3,     9.7,     3.2,     0.8,     1.8,     4.5,     7.2,     8.9,      74,
2108,2025-02-21,,    5.88,    -9.1,    -1.4,   -11.3,    -7.2,   0.000,     4.5,     4.4,     6.3,     9.8,     3.3,     0.9,     1.7,     3.9,     6.5,     8.6,      64,
2108,2025-02-22,,    5.88,    -6.7,     3.7,   -13.7,    -4.9,   0.000,     4.4,     4.4,     6.4,     9.7,     3.1,     2.3,     3.2,     4.9,     6.4,     8.2,      56,
2108,2025-02-23,,    5.88,     0.3,    10.9,    -8.2,     1.4,   0.000,     4.4,     4.7,     6.5,     9.8,     3.4,     4.4,     5.1,     6.4,     6.8,     7.9,      46,
2108,2025-02-24,,    5.88,     3.3,    19.7,     0.3,     8.7,   0.000,     4.2,     4.7,     6.6,     9.7,     3.2,     6.3,     7.0,     8.3,     7.6,     7.8,      31,
2108,2025-02-25,,    5.88,     7.8,    27.0,     2.7,    14.6,   0.000,     3.8,     4.5,     6.8,     9.9,     3.1,    10.4,    10.7,    10.6,     8.7,     8.0,      34,
2108,2025-02-26,,    5.88,     9.7,    24.6,     3.5,    14.2,   0.000,     3.2,     4.5,     6.9,     9.9,     3.0,    10.4,    11.0,    11.7,     9.7,     8.3,      22,
2108,2025-02-27,,    5.88,     7.8,    18.0,     6.5,    11.7,   0.000,     3.1,     4.3,     6.7,     9.9,     3.2,    10.8,    11.2,    11.6,    10.1,     8.7,      34,
2108,2025-02-28,,    5.88,     3.2,    15.2,     3.2,     9.2,   0.000,     3.0,     3.9,     6.8,    10.2,     3.4,     9.0,    10.0,    11.7,    10.6,     9.2,      36,
2108,2025-03-01,,    5.88,     7.4,    19.8,     0.1,     9.9,   0.000,     2.6,     3.6,     6.6,    10.1,     3.5,     9.6,    10.6,    11.7,    10.7,     9.5,      34,
2108,2025-03-02,,    5.88,    10.6,    22.4,     2.8,    12.9,   0.000,     2.6,     3.6,     6.7,    10.1,     3.2,    11.9,    12.4,    12.8,    11.1,     9.8,      38,
2108,2025-03-03,,    5.88,     8.3,    20.7,     5.2,    12.8,   0.000,     2.5,     3.1,     6.6,    10.2,     3.7,    11.1,    12.0,    12.9,    11.6,    10.1,      33,
2108,2025-03-04,,    5.88,     5.3,    22.1,     5.3,    13.5,   0.000,     2.4,     3.5,     6.7,    10.1,     3.5,    11.2,    11.9,    12.6,    11.6,    10.4,      27,
2108,2025-03-05,,    5.88,     1.3,    17.4,     1.1,     8.6,   0.000,     2.3,     2.8,     6.6,    10.3,     3.7,     9.1,    10.1,    11.8,    11.5,    10.7,      62,
2108,2025-03-06,,    5.88,     5.9,    16.4,    -2.7,     7.3,   0.000,     2.2,     3.2,     6.6,     9.6,     3.4,    10.7,    11.4,    12.2,    11.4,    10.8,      39,
2108,2025-03-07,,    5.88,    11.7,    21.8,     5.2,    13.7,   0.000,     2.3,     2.9,     6.5,    10.1,     3.6,    13.3,    13.3,    12.8,    11.5,    10.9,      31,
2108,2025-03-08,,    5.88,     9.7,    19.7,     3.5,    12.2,   0.000,     2.4,     2.7,     6.5,     9.8,     3.5,    12.5,    13.0,    13.4,    12.1,    11.0,      37,
2108,2025-03-09,,    5.88,     0.3,     9.7,    -0.7,     3.6,   0.000,     2.1,     2.3,     6.3,    10.0,     3.4,     8.5,     9.4,    11.3,    11.8,    11.2,      81,
2108,2025-03-10,,    5.88,     3.5,    16.3,    -4.1,     6.4,   0.000,     2.1,     2.5,     6.3,    10.0,     3.3,     8.5,    10.0,    12.0,    11.6,    11.3,      28,
2108,2025-03-11,,    5.88,     6.3,    22.0,     0.9,    11.3,   0.000,     2.1,     2.6,     6.4,    10.2,     3.4,    10.8,    11.8,    12.7,    11.8,    11.3,      16,
2108,2025-03-12,,    5.88,     5.4,    23.2,     2.5,    13.2,   0.000,     2.0,     2.6,     6.4,     9.8,     3.6,    12.3,    13.2,    13.5,    12.1,    11.4,      19,
2108,2025-03-13,,    5.88,     7.6,    20.8,     5.1,    12.9,   0.000,     1.8,     2.1,     6.3,     9.9,     3.3,    12.3,    13.2,    13.7,    12.5,    11.5,      33,
2108,2025-03-14,,    5.88,    13.5,    21.8,     2.5,    13.3,   0.000,     2.1,     1.9,     6.1,    10.0,     3.5,    13.7,    13.8,    13.6,    12.5,    11.7,      19,
2108,2025-03-15,,    5.88,     5.7,    14.4,     5.0,     9.6,   0.000,     2.0,     1.8,     6.0,    10.0,     3.3,    10.0,    11.0,    12.3,    12.5,    11.9,      30,
2108,2025-03-16,,    5.88,     4.4,    11.5,     2.7,     6.2,   0.000,     1.7,     2.0,     6.1,     9.7,     3.5,     9.3,    10.5,    12.4,    12.3,    12.0,      40,
2108,2025-03-17,,    5.88,     8.5,    19.4,     0.9,     9.8,   0.000,     1.7,     1.8,     6.1,     9.7,     3.5,    11.0,    12.0,    13.1,    12.4,    12.0,      25,
2108,2025-03-18,,    5.88,    13.4,    25.9,     3.9,    15.9,   0.000,     2.2,     2.1,     6.0,     9.7,     3.5,    14.8,    14.9,    14.4,    12.8,    12.0,      14,
2108,2025-03-19,,    5.88,     7.6,    23.9,     6.2,    15.8,   0.000,     1.8,     1.9,     6.0,     9.7,     3.5,    12.4,    13.3,    14.5,    13.3,    12.2,      21,
2108,2025-03-20,,    5.88,    -2.4,    10.2,    -2.8,     5.3,   0.000,     1.6,     1.6,     5.8,     9.7,     3.5,     8.4,    10.2,    13.1,    13.1,    12.4,      39,
2108,2025-03-21,,    5.88,     6.1,    14.9,    -5.9,     5.8,   0.000,     1.6,     1.7,     5.6,     9.6,     3.7,    10.4,    11.4,    12.9,    12.6,    12.5,      20,
2108,2025-03-22,,    5.88,     7.3,    21.3,     1.7,    11.8,   0.000,     1.9,     1.9,     5.6,     9.8,     3.5,    12.0,    13.0,    14.1,    12.9,    12.5,      21,
2108,2025-03-23,,    5.88,    11.2,    25.7,    -0.3,    14.8,   0.000,     1.9,     1.9,     5.7,     9.7,     3.6,    14.6,    15.2,    15.3,    13.5,    12.5,      18,
2108,2025-03-24,,    5.88,     5.4,    17.8,     4.7,    12.9,   0.000,     1.8,     1.5,     5.6,     9.7,     3.6,    12.6,    13.7,    15.0,    13.8,    12.8,      37,
2108,2025-03-25,,    5.88,    12.8,    26.2,     3.8,    15.8,   0.000,     1.7,     2.0,     5.5,     9.7,     3.7,    15.6,    16.1,    16.1,    14.1,    12.9,      23,
2108,2025-03-26,,    5.88,    16.4,    28.4,     5.3,    18.2,   0.000,     1.9,     1.6,     5.6,     9.8,     3.6,    16.5,    17.1,    17.6,    14.8,    13.2,      29,
2108,2025-03-27,,    5.88,    16.0,    26.9,     6.3,    18.8,   0.000,     2.0,     1.8,     5.6,     9.8,     3.6,    19.2,    19.2,    18.4,    15.6,    13.5,      58,
2108,2025-03-28,,    5.88,    10.9,    22.3,    10.9,    16.0,   0.000,     1.7,     1.7,     5.5,     9.7,     3.9,    16.8,    17.5,    18.1,    16.0,    13.9,      76,
2108,2025-03-29,,    5.88,    12.2,    27.9,     6.5,    18.1,   0.000,     2.0,     1.9,     5.4,     9.9,     3.8,    18.4,    19.1,    19.1,    16.3,    14.2,      22,
2108,2025-03-30,,    5.88,     8.3,    21.8,     7.1,    14.8,   0.000,     1.5,     1.3,     5.2,     9.9,     3.8,    13.6,    14.9,    17.0,    16.1,    14.6,      36,
2108,2025-03-31,,    5.88,    10.3,    22.8,     7.0,    15.0,   0.000,     1.7,     1.3,     5.2,     9.9,     3.9,    15.6,    16.6,    17.5,    16.0,    14.7,      21,
2108,2025-04-01,,    5.88,    14.7,    23.5,     1.3,    14.6,   0.000,     1.9,     1.6,     5.1,     9.8,     3.9,    17.0,    17.5,    17.8,    16.1,    14.8,      18,
2108,2025-04-02,,    5.88,     9.6,    26.3,     9.2,    19.5,   0.000,     1.7,     1.4,     5.1,    10.0,     3.8,    19.3,    19.4,    18.4,    16.4,    15.0,      32,
2108,2025-04-03,,    5.88,    14.4,    16.7,     2.4,    11.3,   0.000,     1.6,     1.5,     5.0,     9.8,     3.4,    17.1,    17.4,    17.8,    16.5,    15.2,      30,
2108,2025-04-04,,    6.35,     7.3,    14.4,     7.2,     9.0,   0.470,    12.0,     3.8,     4.7,     9.6,     3.8,    10.5,    10.9,    14.1,    15.8,    15.3,      96,
2108,2025-04-05,,    7.11,     6.1,     8.7,     5.5,     6.6,   0.760,    13.5,     9.5,    12.3,     9.6,     3.9,     9.2,     9.5,    11.1,    14.4,    15.2,      93,
2108,2025-04-06,,    7.25,    -1.3,     6.2,    -2.9,     0.1,   0.140,    13.6,     9.2,    12.5,     9.5,     3.7,     4.3,     5.0,     6.9,    11.8,    14.7,      97,
2108,2025-04-07,,    7.26,     2.0,    10.2,    -3.6,     3.2,   0.010,    12.8,     8.8,    12.1,     8.9,     3.8,     6.6,     7.4,     9.7,    11.4,    13.9,      80,
2108,2025-04-08,,    7.26,     8.0,    18.4,     0.8,    10.2,   0.000,    12.0,     8.8,    11.5,    12.6,     3.6,    10.4,    11.0,    12.7,    12.3,    13.3,      59,
2108,2025-04-09,,    7.26,    13.4,    24.5,     5.7,    15.6,   0.000,    11.5,     8.7,    11.0,    13.3,     3.8,    14.0,    14.4,    15.2,    13.6,    13.1,      28,
2108,2025-04-10,,    7.26,    12.3,    27.0,     8.4,    18.1,   0.000,    11.2,     8.5,    10.9,    13.7,     3.5,    15.5,    16.1,    17.5,    15.1,    13.3,      52,
2108,2025-04-11,,    7.26,    13.2,    26.3,     7.8,    17.9,   0.000,    10.9,     8.2,    10.6,    13.8,     3.5,    16.9,    17.3,    18.5,    16.3,    13.7,      53,
2108,2025-04-12,,    7.26,    16.7,    27.2,     7.6,    18.2,   0.000,    10.5,     8.1,    10.3,    13.8,     3.5,    18.2,    18.6,    19.5,    17.2,    14.2,      43,
2108,2025-04-13,,    7.26,    17.2,    32.0,    12.2,    22.2,   0.000,    10.1,     8.0,    10.1,    13.7,     3.8,    18.3,    19.1,    20.8,    18.2,    14.8,      16,
2108,2025-04-14,,    7.26,    15.8,    32.4,    11.0,    22.1,   0.000,     9.8,     7.5,     9.9,    13.7,     3.9,    19.0,    19.6,    21.0,    18.7,    15.4,      28,
2108,2025-04-15,,    7.26,    10.1,    21.4,    10.1,    15.6,   0.000,     9.2,     7.3,     9.6,    13.4,     3.5,    17.4,    18.2,    19.9,    18.7,    15.9,      52,
2108,2025-04-16,,    7.26,    12.1,    20.4,     8.6,    14.1,   0.000,     8.9,     7.1,     9.3,    13.3,     3.7,    18.0,    18.5,    19.7,    18.8,    16.2,      57,
2108,2025-04-17,,    7.26,    18.2,    30.0,     7.9,    19.9,   0.000,     8.8,     6.8,     9.3,    13.1,     3.8,    20.7,    21.0,    21.4,    19.3,    16.5,      67,
2108,2025-04-18,,    7.26,    19.2,    30.5,     9.7,    22.8,   0.000,     8.8,     6.7,     9.0,    13.1,     4.1,    21.5,    21.7,    21.9,    19.8,    16.8,      21,
2108,2025-04-19,,    7.26,     9.3,    25.4,     9.3,    20.4,   0.000,     8.1,     6.2,     8.9,    12.6,     3.8,    19.1,    19.7,    20.9,    19.8,    17.2,      65,
2108,2025-04-20,,    7.65,     3.9,    16.9,     3.7,     8.5,   0.390,    11.4,     8.5,     8.4,    12.4,     3.9,    11.8,    12.7,    17.0,    19.2,    17.4,      92,
2108,2025-04-21,,    7.65,     9.4,    20.8,     2.8,    10.8,   0.000,    10.1,     7.7,     8.2,    12.1,     3.8,    14.4,    15.2,    17.3,    18.2,    17.3,      51,
2108,2025-04-22,,    7.65,    14.0,    25.2,     7.0,    16.7,   0.000,     9.6,     7.2,     8.4,    11.6,     3.9,    17.1,    17.7,    19.5,    18.6,    17.1,      34,
2108,2025-04-23,,    7.65,    16.0,    27.8,     9.7,    19.5,   0.000,     9.2,     6.6,     8.3,    11.4,     4.2,    20.5,    20.9,    21.7,    19.4,    17.2,      69,
2108,2025-04-24,,    7.65,    15.1,    28.0,    14.0,    19.9,   0.000,     8.8,     6.3,     8.2,    10.9,     3.7,    21.0,    21.4,    22.6,    20.4,    17.5,      90,
2108,2025-04-25,,    7.65,    15.6,    28.5,    12.2,    20.1,   0.000,     8.1,     5.4,     8.1,    10.8,     3.9,    21.3,    21.8,    23.3,    21.0,    17.8,      80,
2108,2025-04-26,,    7.65,    18.0,    29.0,    14.5,    21.1,   0.000,     7.5,     5.3,     8.1,    10.3,     4.1,    23.5,    23.6,    24.2,    21.7,    18.3,      88,
2108,2025-04-27,,    7.97,    16.2,    20.1,    15.1,    16.9,   0.320,    12.4,     8.1,     7.7,    10.1,     4.1,    18.4,    18.7,    20.7,    21.5,    18.7,      96,
2108,2025-04-28,,    7.97,    19.4,    31.0,    16.2,    23.0,   0.000,    10.3,     8.4,     7.6,     9.7,     4.2,    21.9,    22.2,    22.8,    21.4,    18.9,      74,
2108,2025-04-29,,    7.97,    15.1,    27.5,    10.0,    20.0,   0.000,     9.1,     6.9,     7.5,     9.4,     4.3,    20.6,    21.3,    22.7,    21.5,    19.1,      29,
2108,2025-04-30,,    7.97,    11.4,    18.1,     9.2,    13.7,   0.000,     8.2,     6.4,     7.2,     9.3,     3.9,    18.8,    19.2,    21.3,    21.2,    19.2,      89,
2108,2025-05-01,,    7.97,    10.2,    22.7,     8.8,    15.5,   0.000,     7.4,     5.5,     7.1,     9.1,     4.1,    18.9,    19.8,    21.9,    21.3,    19.3,      53,
2108,2025-05-02,,    7.97,    14.0,    26.4,     9.5,    18.2,   0.000,     6.5,     5.0,     7.1,     8.7,     4.1,    20.7,    21.2,    22.9,    21.4,    19.4,      82,
2108,2025-05-03,,    7.97,     9.5,    18.1,     9.2,    13.7,   0.000,     5.8,     4.3,     6.9,     8.8,     4.1,    18.1,    18.8,    20.9,    21.0,    19.5,      66,
2108,2025-05-04,,    7.97,    10.9,    23.1,     5.2,    14.7,   0.000,     4.4,     4.4,     6.8,     8.5,     3.9,    19.5,    20.3,    22.0,    20.9,    19.5,      39,
2108,2025-05-05,,    8.93,    11.9,    20.6,     8.3,    13.3,   0.960,    15.9,    12.0,    11.4,     8.3,     4.2,    13.6,    14.3,    16.9,    20.0,    19.5,      82,
2108,2025-05-06,,   11.28,     9.0,    16.9,     9.0,    11.6,   2.350,    19.2,    16.6,    19.2,    17.0,     4.0,    11.8,    12.2,    14.3,    18.2,    19.2,      96,
2108,2025-05-07,,   11.57,     7.7,    17.5,     7.2,    11.2,   0.290,    14.7,    11.8,    14.0,    16.9,     4.1,    12.5,    13.5,    15.6,    17.8,    18.5,      84,
2108,2025-05-08,,   11.57,     8.9,    18.7,     6.3,    12.1,   0.000,    12.8,    10.1,    12.5,    16.6,     3.8,    14.2,    15.1,    17.7,    18.0,    18.0,      90,
2108,2025-05-09,,   11.58,    10.9,    20.3,     7.2,    13.7,   0.010,    12.0,     9.7,    11.8,    16.1,     3.5,    15.8,    16.5,    18.9,    18.4,    17.8,      94,
2108,2025-05-10,,   11.60,     9.8,    20.7,     9.0,    14.6,   0.020,    11.3,     9.0,    11.3,    15.9,     3.8,    15.6,    16.4,    19.2,    18.7,    17.8,      84,
2108,2025-05-11,,   11.60,    11.2,    23.2,     8.9,    16.0,   0.000,    10.7,     8.7,    10.9,    15.6,     4.0,    17.6,    18.3,    20.9,    19.3,    17.8,      76,
2108,2025-05-12,,   11.60,    14.4,    24.6,     8.7,    17.4,   0.000,    10.2,     8.4,    10.6,    15.2,     4.4,    19.3,    20.0,    22.4,    20.2,    18.0,      53,
2108,2025-05-13,,   11.60,    19.2,    30.4,    10.0,    20.2,   0.000,     9.9,     8.0,    10.4,    15.1,     4.5,    19.9,    20.4,    22.4,    20.5,    18.4,      31,
2108,2025-05-14,,   11.60,    21.1,    32.0,    15.7,    24.5,   0.000,     9.5,     6.9,    10.3,    14.7,     4.9,    22.6,    23.0,    24.0,    21.3,    18.7,      23,
2108,2025-05-15,,   11.60,    15.6,    27.9,    15.5,    22.8,   0.000,     8.7,     6.3,    10.0,    14.4,     4.8,    20.8,    21.5,    22.8,    21.4,    19.1,      20,
2108,2025-05-16,,   11.60,    13.1,    27.6,    12.1,    18.8,   0.000,     7.8,     6.1,     9.7,    14.2,     5.0,    20.5,    21.4,    23.6,    21.8,    19.4,      28,
