



New Mexico (MST) SCAN Site Willow Wells - NRCS National Water and Climate Center - Provisional Data - subject to revision as of Thu Oct 16 10:30:25 GMT-08:00 2025. Notes on dates - Daily sensors (e.g. TAVG.D-1) report a summary value for the previous day.  Hourly sensors (e.g. TAVG.H-1) report a summary value for the previous hour.  Instantaneous sensors (e.g. TOBS.I-1) report a single observation on the hour.

Site Id,Date,Time,PREC.I-1 (in) ,TOBS.I-1 (degC) ,TMAX.D-1 (degC) ,TMIN.D-1 (degC) ,TAVG.D-1 (degC) ,PRCP.D-1 (in) ,SMS.I-1:-2 (pct)  (loam),SMS.I-1:-4 (pct)  (loam),SMS.I-1:-8 (pct)  (loam),SMS.I-1:-12 (pct)  (loam),SMS.I-1:-20 (pct)  (loam),SMS.I-1:-40 (pct)  (loam),SMS.I-1:-60 (pct)  (loam),SMS.I-1:-80 (pct)  (loam),STO.I-1:-2 (degC) ,STO.I-1:-4 (degC) ,STO.I-1:-8 (degC) ,STO.I-1:-12 (degC) ,STO.I-1:-20 (degC) ,STO.I-1:-40 (degC) ,STO.I-1:-60 (degC) ,STO.I-1:-80 (degC) ,STO.I-2:-2 (degC) ,STO.I-2:-4 (degC) ,STO.I-2:-8 (degC) ,STO.I-2:-12 (degC) ,STO.I-2:-20 (degC) ,STO.I-2:-40 (degC) ,STO.I-2:-60 (degC) ,STO.I-2:-80 (degC) ,RHUM.I-1 (pct) ,
2108,2016-08-12,,-99.9,    21.1,    33.3,    19.2,    25.1,-99.9,     6.7,     2.1,     4.1,-99.9,     5.8,     4.3,-99.9,-99.9,    27.4,    27.7,    28.3,-99.9,    29.4,    28.1,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,      85,
2108,2016-08-13,,-99.9,    19.0,    32.5,    17.7,    24.8,-99.9,     6.5,     2.3,     4.0,-99.9,     5.2,     4.5,-99.9,-99.9,    28.5,    28.4,    29.5,-99.9,    29.3,    28.0,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,      83,
2108,2016-08-14,,-99.9,    16.6,    30.7,    16.1,    23.0,-99.9,     5.1,     1.6,     4.2,-99.9,     5.7,     4.3,-99.9,-99.9,    26.6,    26.8,    28.8,-99.9,    29.2,    27.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,      79,
2108,2016-08-15,,-99.9,    13.4,    27.6,    13.4,    20.6,-99.9,     4.6,     1.5,     4.1,-99.9,     5.3,     4.4,-99.9,-99.9,    24.7,    24.9,    27.7,-99.9,    28.5,    27.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,      71,
2108,2016-08-16,,-99.9,    16.7,    31.3,    10.6,    21.7,-99.9,     4.1,     0.9,     4.2,-99.9,     5.3,     4.4,-99.9,-99.9,    27.2,    27.7,    28.9,-99.9,    28.3,    27.7,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,      61,
2108,2016-08-17,,-99.9,    18.2,    31.8,    12.7,    23.3,-99.9,     4.1,     0.8,     4.2,-99.9,     5.5,     4.4,-99.9,-99.9,    28.1,    28.7,    29.5,-99.9,    28.7,    27.5,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,      53,
2108,2016-08-18,,-99.9,    15.8,    32.2,    11.7,    23.1,-99.9,     4.2,     0.0,     4.3,-99.9,     5.5,     4.5,-99.9,-99.9,    28.1,    28.8,    29.8,-99.9,    28.8,    27.5,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,      57,
2108,2016-08-19,,-99.9,    19.1,    33.1,    13.3,    23.5,-99.9,     3.8,     0.0,     4.2,-99.9,     5.3,     4.0,-99.9,-99.9,    28.9,    29.5,    30.0,-99.9,    28.9,    27.5,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,      82,
2108,2016-08-20,,-99.9,    19.4,    33.8,    15.9,    24.4,-99.9,     3.9,     0.0,     3.8,-99.9,     6.2,     4.4,-99.9,-99.9,    29.4,    30.1,    30.1,-99.9,    29.1,    27.6,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,      65,
2108,2016-08-21,,-99.9,    16.7,    25.9,    16.1,    20.6,-99.9,     4.1,     0.0,     4.2,-99.9,     5.8,     4.3,-99.9,-99.9,    26.9,    27.4,    29.1,-99.9,    28.8,    27.7,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,      85,
2108,2016-08-22,,-99.9,    16.5,    27.0,    16.3,    20.6,-99.9,     3.9,     0.0,     3.9,-99.9,     5.7,     3.8,-99.9,-99.9,    25.8,    26.4,    28.3,-99.9,    28.5,    27.6,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,      78,
2108,2016-08-23,,-99.9,    18.8,    28.6,    14.4,    22.1,-99.9,     4.1,     0.0,     3.8,-99.9,     6.1,     4.5,-99.9,-99.9,    25.6,    26.2,    27.8,-99.9,    28.1,    27.5,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,      88,
2108,2016-08-24,,-99.9,    17.3,    32.8,    17.1,    23.8,-99.9,     3.9,     0.0,     4.1,-99.9,     6.0,     4.7,-99.9,-99.9,    26.3,    27.2,    28.5,-99.9,    28.1,    27.4,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,      86,
2108,2016-08-25,,-99.9,    17.2,    27.8,    16.2,    21.1,-99.9,     4.3,     0.0,     4.1,-99.9,     5.6,     4.3,-99.9,-99.9,    25.7,    26.3,    28.1,-99.9,    27.9,    27.3,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,      85,
2108,2016-08-26,,-99.9,    17.1,    28.7,    14.1,    19.4,-99.9,     4.0,     0.0,     3.7,-99.9,     5.7,     4.0,-99.9,-99.9,    22.4,    23.0,    26.8,-99.9,    27.6,    27.2,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,      86,
2108,2016-08-27,,-99.9,    19.8,    29.6,    14.1,    21.6,-99.9,     4.8,     0.0,     3.7,-99.9,     5.7,     4.7,-99.9,-99.9,    26.7,    27.1,    27.5,-99.9,    27.4,    27.0,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,      83,
2108,2016-08-28,,-99.9,    15.1,    29.9,    15.1,    21.7,-99.9,    19.1,     8.0,    22.5,-99.9,     5.9,     3.9,-99.9,-99.9,    19.3,    19.8,    23.3,-99.9,    26.7,    26.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,      96,
2108,2016-08-29,,-99.9,    17.2,    28.1,    15.1,    20.4,-99.9,    13.8,     4.7,    15.1,-99.9,    19.2,     4.0,-99.9,-99.9,    21.0,    21.4,    24.2,-99.9,    25.4,    26.5,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,      91,
2108,2016-08-30,,-99.9,    17.4,    22.4,    16.9,    18.8,-99.9,    14.7,     4.5,    13.2,-99.9,    18.0,     3.7,-99.9,-99.9,    20.0,    20.1,    22.7,-99.9,    24.5,    26.0,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,      99,
2108,2016-08-31,,-99.9,    17.1,    21.1,    17.1,    18.0,-99.9,    14.9,     6.8,    18.3,-99.9,    21.2,     3.8,-99.9,-99.9,    19.3,    19.4,    21.2,-99.9,    23.0,    25.4,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,      99,
2108,2016-09-01,,-99.9,    18.4,    21.0,    17.1,    18.2,-99.9,    14.5,     6.0,    16.9,-99.9,    20.6,    13.8,-99.9,-99.9,    19.5,    19.6,    20.9,-99.9,    22.4,    24.7,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,     100,
2108,2016-09-02,,-99.9,    17.4,    26.3,    16.3,    20.3,-99.9,    13.0,     5.4,    13.7,-99.9,    19.2,    12.3,-99.9,-99.9,    19.7,    20.0,    22.2,-99.9,    23.1,    24.1,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,     100,
2108,2016-09-03,,-99.9,    18.0,    27.2,    15.7,    21.0,-99.9,    12.2,     4.6,    12.6,-99.9,    18.5,    10.7,-99.9,-99.9,    21.2,    21.4,    23.3,-99.9,    23.7,    23.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,      97,
2108,2016-09-04,,-99.9,    19.7,    28.7,    17.4,    22.2,-99.9,    11.6,     4.4,    11.9,-99.9,    17.8,     9.7,-99.9,-99.9,    22.2,    22.8,    23.9,-99.9,    24.2,    23.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,      90,
2108,2016-09-05,,-99.9,    19.9,    29.9,    18.9,    23.6,-99.9,    11.3,     4.2,    11.2,-99.9,    17.1,     9.0,-99.9,-99.9,    23.8,    24.4,    25.0,-99.9,    24.8,    24.0,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,      86,
2108,2016-09-06,,-99.9,    19.3,    29.5,    18.1,    22.9,-99.9,    10.9,     3.7,    10.8,-99.9,    17.1,     8.2,-99.9,-99.9,    24.7,    25.3,    25.7,-99.9,    25.6,    24.2,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,      85,
2108,2016-09-07,,-99.9,    20.6,    29.6,    17.9,    21.8,-99.9,    12.7,     5.0,    11.1,-99.9,    16.7,     7.5,-99.9,-99.9,    23.3,    23.7,    24.9,-99.9,    25.5,    24.5,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,      97,
2108,2016-09-08,,-99.9,    20.4,    27.9,    17.8,    22.4,-99.9,    11.7,     4.7,    11.2,-99.9,    16.4,     7.7,-99.9,-99.9,    23.0,    23.3,    24.6,-99.9,    25.2,    24.6,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,      93,
2108,2016-09-09,,-99.9,    19.9,    29.6,    18.8,    23.5,-99.9,    11.0,     4.1,    10.8,-99.9,    16.3,     7.3,-99.9,-99.9,    23.9,    24.6,    25.0,-99.9,    25.5,    24.6,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,      82,
2108,2016-09-10,,-99.9,    19.2,    32.4,    16.7,    23.6,-99.9,    10.4,     4.1,    10.2,-99.9,    16.4,     7.1,-99.9,-99.9,    24.4,    25.1,    25.6,-99.9,    26.0,    24.7,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,      84,
2108,2016-09-11,,-99.9,    12.4,    21.7,    11.3,    16.4,-99.9,     9.8,     3.5,     9.6,-99.9,    15.7,     6.9,-99.9,-99.9,    19.6,    20.1,    22.8,-99.9,    24.6,    24.8,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,      97,
2108,2016-09-12,,-99.9,    19.1,    29.1,    12.0,    20.2,-99.9,     9.7,     3.5,     9.2,-99.9,    15.6,     6.7,-99.9,-99.9,    23.1,    23.5,    24.2,-99.9,    24.8,    24.6,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,      83,
2108,2016-09-13,,-99.9,    15.8,    29.9,    15.7,    21.9,-99.9,     9.4,     3.1,     9.1,-99.9,    15.3,     6.3,-99.9,-99.9,    22.6,    23.4,    24.6,-99.9,    25.1,    24.5,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,      84,
2108,2016-09-14,,-99.9,    17.1,    28.0,    12.6,    20.6,-99.9,     8.7,     3.5,     8.7,-99.9,    15.2,     6.5,-99.9,-99.9,    24.2,    24.7,    25.1,-99.9,    25.3,    24.5,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,      98,
2108,2016-09-15,,-99.9,    19.3,    26.5,    15.1,    21.0,-99.9,     9.9,     2.9,     8.1,-99.9,    15.1,     6.2,-99.9,-99.9,    23.1,    23.4,    24.3,-99.9,    25.1,    24.5,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,      93,
2108,2016-09-16,,-99.9,    15.0,    27.4,    13.5,    20.2,-99.9,    12.7,     4.0,     7.7,-99.9,    14.6,     6.5,-99.9,-99.9,    19.8,    20.1,    23.5,-99.9,    25.0,    24.5,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,      89,
2108,2016-09-17,,-99.9,    17.6,    23.2,    14.2,    18.1,-99.9,    11.3,     4.3,    10.1,-99.9,    14.5,     6.2,-99.9,-99.9,    20.0,    20.1,    22.2,-99.9,    23.6,    24.4,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,      91,
2108,2016-09-18,,-99.9,    18.6,    25.9,    15.9,    20.2,-99.9,    10.9,     4.1,     9.9,-99.9,    14.3,     6.5,-99.9,-99.9,    20.9,    21.0,    22.6,-99.9,    23.7,    24.1,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,      99,
2108,2016-09-19,,-99.9,    16.7,    31.1,    15.2,    21.7,-99.9,    10.1,     3.6,     9.5,-99.9,    14.3,     6.1,-99.9,-99.9,    21.7,    22.1,    23.2,-99.9,    24.4,    24.0,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,      71,
2108,2016-09-20,,-99.9,    14.4,    32.9,    13.3,    22.2,-99.9,     9.5,     2.9,     9.0,-99.9,    14.0,     5.9,-99.9,-99.9,    21.7,    22.4,    23.3,-99.9,    24.5,    24.0,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,      64,
2108,2016-09-21,,-99.9,    20.9,    31.3,    13.2,    22.7,-99.9,     9.0,     2.9,     8.4,-99.9,    14.0,     5.9,-99.9,-99.9,    24.4,    24.9,    24.4,-99.9,    24.8,    24.0,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,      62,
2108,2016-09-22,,-99.9,    15.3,    29.9,    15.3,    23.1,-99.9,     8.4,     1.9,     7.9,-99.9,    14.0,     5.7,-99.9,-99.9,    23.7,    24.3,    24.6,-99.9,    25.3,    24.1,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,      76,
2108,2016-09-23,,-99.9,    18.1,    29.6,    13.9,    21.7,-99.9,     7.7,     1.9,     7.0,-99.9,    13.8,     5.7,-99.9,-99.9,    24.0,    24.5,    24.8,-99.9,    25.3,    24.2,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,      71,
2108,2016-09-24,,-99.9,    17.8,    29.7,    15.4,    22.4,-99.9,     6.9,     1.7,     6.3,-99.9,    13.7,     5.5,-99.9,-99.9,    24.5,    25.0,    25.2,-99.9,    25.3,    24.3,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,      92,
2108,2016-09-25,,-99.9,    11.0,    27.5,    11.0,    19.3,-99.9,     6.0,     1.3,     5.5,-99.9,    13.5,     5.8,-99.9,-99.9,    22.0,    22.7,    24.3,-99.9,    25.2,    24.4,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,      76,
2108,2016-09-26,,-99.9,    13.5,    21.8,     9.4,    14.7,-99.9,     6.0,     1.1,     5.0,-99.9,    13.0,     5.3,-99.9,-99.9,    19.4,    19.7,    21.9,-99.9,    23.9,    24.3,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,      62,
2108,2016-09-27,,-99.9,     8.7,    21.2,     8.5,    14.8,-99.9,     5.8,     0.8,     4.8,-99.9,    12.8,     5.5,-99.9,-99.9,    19.5,    20.0,    21.7,-99.9,    23.5,    24.1,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,      78,
2108,2016-09-28,,-99.9,     9.4,    24.7,     8.2,    15.5,-99.9,     5.6,     0.3,     4.8,-99.9,    12.7,     4.8,-99.9,-99.9,    19.5,    20.2,    22.1,-99.9,    23.4,    23.8,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,      74,
2108,2016-09-29,,-99.9,    12.5,    28.2,     7.8,    17.5,-99.9,     5.7,     0.0,     4.8,-99.9,    12.6,     5.1,-99.9,-99.9,    20.3,    21.0,    22.4,-99.9,    23.4,    23.6,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,      60,
2108,2016-09-30,,-99.9,    13.1,    25.5,     9.8,    16.9,-99.9,     5.7,     0.0,     4.5,-99.9,    12.4,     5.4,-99.9,-99.9,    20.9,    21.3,    22.4,-99.9,    23.4,    23.5,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,      77,
2108,2016-09-30,23:59,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,
2108,2016-10-01,,-99.9,    13.6,    23.9,     8.9,    17.0,-99.9,     5.8,     0.0,     4.5,-99.9,    12.2,     4.8,-99.9,-99.9,    19.8,    20.5,    22.3,-99.9,    23.2,    23.4,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,      85,
2108,2016-10-02,,-99.9,    16.9,    28.5,    10.0,    18.8,-99.9,     6.3,     0.0,     4.4,-99.9,    11.9,     5.1,-99.9,-99.9,    21.8,    22.4,    22.7,-99.9,    23.2,    23.3,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,      86,
2108,2016-10-03,,-99.9,    15.4,    29.6,    10.2,    20.1,-99.9,     6.7,     0.0,     4.3,-99.9,    11.4,     4.9,-99.9,-99.9,    21.1,    21.8,    23.2,-99.9,    23.5,    23.3,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,      80,
2108,2016-10-04,,-99.9,    12.3,    29.0,    12.3,    20.5,-99.9,     6.9,     0.0,     4.3,-99.9,    11.8,     5.2,-99.9,-99.9,    21.0,    21.7,    23.2,-99.9,    23.4,    23.3,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,      81,
2108,2016-10-05,,-99.9,    10.1,    26.2,     7.7,    16.8,-99.9,     6.8,     0.0,     4.1,-99.9,    11.2,     5.4,-99.9,-99.9,    18.5,    19.3,    22.2,-99.9,    23.2,    23.3,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,      51,
2108,2016-10-06,,-99.9,    13.3,    27.2,     6.1,    17.9,-99.9,     6.8,     0.0,     4.1,-99.9,    11.0,     5.2,-99.9,-99.9,    19.9,    20.5,    22.1,-99.9,    22.8,    23.2,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,      44,
2108,2016-10-07,,-99.9,    10.6,    28.2,    10.4,    18.7,-99.9,     6.9,     0.0,     4.3,-99.9,    10.8,     5.2,-99.9,-99.9,    20.0,    20.8,    22.3,-99.9,    22.9,    23.0,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,      62,
2108,2016-10-08,,-99.9,    13.5,    19.9,     3.8,    12.6,-99.9,     7.0,     0.0,     4.1,-99.9,    10.4,     4.6,-99.9,-99.9,    20.1,    20.4,    21.2,-99.9,    22.4,    23.0,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,      73,
2108,2016-10-09,,-99.9,    13.4,    18.7,    11.4,    14.0,-99.9,     7.3,     0.0,     3.9,-99.9,    10.1,     5.1,-99.9,-99.9,    18.7,    18.9,    20.7,-99.9,    22.1,    22.8,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,      92,
2108,2016-10-10,,-99.9,    14.7,    20.9,    12.8,    15.7,-99.9,    14.8,     1.7,     3.8,-99.9,    10.0,     5.1,-99.9,-99.9,    16.3,    16.2,    19.5,-99.9,    21.7,    22.7,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,      96,
2108,2016-10-11,,-99.9,    15.7,    26.6,    10.5,    18.2,-99.9,    13.0,     2.3,     6.6,-99.9,     9.7,     5.2,-99.9,-99.9,    16.8,    16.8,    19.4,-99.9,    21.3,    22.4,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,      88,
2108,2016-10-12,,-99.9,    17.3,    29.4,    14.6,    21.0,-99.9,    12.4,     2.7,     7.6,-99.9,     9.8,     4.7,-99.9,-99.9,    19.0,    19.2,    20.2,-99.9,    21.6,    22.2,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,      65,
2108,2016-10-13,,-99.9,     9.9,    24.3,     9.4,    15.9,-99.9,    12.1,     2.4,     6.9,-99.9,     9.4,     5.3,-99.9,-99.9,    17.3,    17.3,    18.9,-99.9,    21.4,    22.1,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,      84,
2108,2016-10-14,,-99.9,    10.9,    15.9,     8.1,    11.3,-99.9,    14.8,     4.6,    13.0,-99.9,     9.1,     5.1,-99.9,-99.9,    14.7,    14.8,    17.0,-99.9,    19.9,    21.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,     100,
2108,2016-10-15,,-99.9,    16.0,    26.5,    10.7,    16.2,-99.9,    14.3,     3.9,    11.8,-99.9,     9.1,     4.8,-99.9,-99.9,    15.4,    15.5,    18.1,-99.9,    19.9,    21.5,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,      90,
2108,2016-10-16,,-99.9,    12.9,    29.5,    10.7,    19.6,-99.9,    13.8,     3.2,    11.1,-99.9,     9.3,     5.0,-99.9,-99.9,    16.0,    16.4,    18.5,-99.9,    20.1,    21.2,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,      66,
2108,2016-10-17,,-99.9,    11.9,    30.6,    10.5,    19.6,-99.9,    13.4,     2.9,    10.1,-99.9,     9.0,     5.3,-99.9,-99.9,    16.4,    17.0,    18.5,-99.9,    20.1,    21.0,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,      60,
2108,2016-10-18,,-99.9,    13.5,    31.7,    11.7,    20.2,-99.9,    13.2,     2.6,     8.8,-99.9,     9.0,     4.8,-99.9,-99.9,    16.9,    17.4,    18.7,-99.9,    20.1,    20.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,      45,
2108,2016-10-19,,-99.9,    10.1,    24.4,     9.4,    15.6,-99.9,    12.9,     2.1,     8.0,-99.9,     8.8,     4.9,-99.9,-99.9,    16.1,    16.6,    18.2,-99.9,    20.0,    20.8,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,      65,
2108,2016-10-20,,-99.9,    11.8,    28.6,     7.8,    16.8,-99.9,    12.8,     2.8,     6.6,-99.9,     8.9,     4.9,-99.9,-99.9,    16.3,    17.0,    18.2,-99.9,    19.7,    20.7,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,      66,
2108,2016-10-21,,-99.9,     5.7,    18.9,     5.7,    11.8,-99.9,    12.6,     2.1,     6.1,-99.9,     8.6,     4.8,-99.9,-99.9,    14.1,    14.8,    17.3,-99.9,    19.4,    20.6,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,      71,
2108,2016-10-22,,-99.9,     9.8,    22.9,     3.3,    13.1,-99.9,    12.3,     2.4,     5.2,-99.9,     8.6,     5.0,-99.9,-99.9,    14.8,    15.4,    17.1,-99.9,    18.9,    20.4,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,      70,
2108,2016-10-23,,-99.9,    11.9,    26.2,     6.4,    16.3,-99.9,    12.4,     1.7,     4.7,-99.9,     8.5,     4.5,-99.9,-99.9,    16.1,    16.8,    17.7,-99.9,    19.0,    20.1,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,      72,
2108,2016-10-24,,-99.9,     9.6,    29.1,     8.7,    17.8,-99.9,    12.6,     1.1,     4.6,-99.9,     8.2,     5.1,-99.9,-99.9,    16.4,    17.1,    18.2,-99.9,    19.3,    20.0,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,      62,
2108,2016-10-25,,-99.9,    15.5,    27.9,     6.6,    16.8,-99.9,    12.5,     1.2,     4.0,-99.9,     8.3,     4.9,-99.9,-99.9,    17.7,    18.2,    18.6,-99.9,    19.4,    20.0,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,      78,
2108,2016-10-26,,-99.9,    12.4,    27.2,    11.7,    18.1,-99.9,    12.3,     1.0,     4.4,-99.9,     8.2,     4.9,-99.9,-99.9,    17.6,    18.2,    19.0,-99.9,    19.7,    20.0,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,      75,
2108,2016-10-27,,-99.9,     9.8,    27.1,     8.9,    17.2,-99.9,    12.0,     1.3,     4.4,-99.9,     7.9,     4.5,-99.9,-99.9,    17.0,    17.4,    18.9,-99.9,    19.7,    20.0,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,      78,
2108,2016-10-28,,-99.9,    11.3,    26.6,     8.2,    16.2,-99.9,    11.7,     1.1,     4.3,-99.9,     8.1,     4.8,-99.9,-99.9,    16.3,    17.0,    18.6,-99.9,    19.6,    20.0,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,      69,
2108,2016-10-29,,-99.9,    13.8,    26.1,    10.9,    18.0,-99.9,    11.6,     0.3,     4.1,-99.9,     7.6,     5.1,-99.9,-99.9,    17.2,    17.7,    18.8,-99.9,    19.5,    20.0,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,      66,
