



New Mexico (MST) SCAN Site Willow Wells - NRCS National Water and Climate Center - Provisional Data - subject to revision as of Thu Oct 16 10:30:41 GMT-08:00 2025. Notes on dates - Daily sensors (e.g. TAVG.D-1) report a summary value for the previous day.  Hourly sensors (e.g. TAVG.H-1) report a summary value for the previous hour.  Instantaneous sensors (e.g. TOBS.I-1) report a single observation on the hour.

Site Id,Date,Time,PREC.I-1 (in) ,TOBS.I-1 (degC) ,TMAX.D-1 (degC) ,TMIN.D-1 (degC) ,TAVG.D-1 (degC) ,PRCP.D-1 (in) ,SMS.I-1:-2 (pct)  (loam),SMS.I-1:-4 (pct)  (loam),SMS.I-1:-8 (pct)  (loam),SMS.I-1:-20 (pct)  (loam),SMS.I-1:-40 (pct)  (loam),STO.I-1:-2 (degC) ,STO.I-1:-4 (degC) ,STO.I-1:-8 (degC) ,STO.I-1:-20 (degC) ,STO.I-1:-40 (degC) ,RHUM.I-1 (pct) ,
2108,2023-01-16,,    2.98,     4.1,    18.4,     3.5,    12.4,   0.000,     5.4,     4.0,     3.9,     5.5,     2.8,     7.8,     8.3,     8.9,     8.4,     8.8,      75,
2108,2023-01-17,,    2.98,     6.5,    16.1,     0.3,     8.0,   0.000,     5.3,     3.6,     3.8,     5.7,     2.7,     8.2,     8.6,     9.0,     8.6,     9.0,      73,
2108,2023-01-18,,    2.98,     4.5,    14.3,     3.6,     9.4,   0.000,     4.9,     3.7,     3.6,     5.7,     2.7,     7.4,     7.9,     8.8,     8.7,     9.1,      56,
2108,2023-01-19,,    2.98,     2.5,    10.2,    -2.5,     4.5,   0.000,     4.9,     3.7,     3.6,     5.6,     2.8,     5.2,     5.9,     7.4,     8.3,     9.2,      45,
2108,2023-01-20,,    2.98,     0.7,    10.7,    -6.4,     2.6,   0.000,     4.6,     3.4,     3.4,     5.3,     2.8,     3.6,     4.5,     6.3,     7.7,     9.2,      47,
2108,2023-01-21,,    2.98,    -0.5,    16.1,    -5.4,     5.2,   0.000,     4.4,     3.3,     3.3,     5.4,     2.9,     5.4,     6.1,     7.2,     7.5,     9.1,      56,
2108,2023-01-22,,    2.98,    -4.5,     8.9,    -5.8,     0.7,   0.000,     4.2,     3.4,     3.4,     5.5,     2.9,     2.8,     3.9,     6.1,     7.3,     8.9,      75,
2108,2023-01-23,,    2.98,    -0.7,     9.4,    -9.2,     0.0,   0.000,     4.0,     3.1,     3.3,     5.2,     2.9,     2.8,     3.7,     5.5,     6.9,     8.8,      50,
2108,2023-01-24,,    2.98,    -1.1,     7.4,    -2.2,     1.8,   0.000,     4.0,     3.2,     3.1,     5.4,     2.8,     4.3,     4.6,     5.4,     6.6,     8.6,      94,
2108,2023-01-25,,    3.01,    -3.7,     3.6,    -4.0,    -0.7,   0.030,     7.9,     4.8,     3.0,     5.4,     2.8,     1.3,     1.7,     4.1,     6.2,     8.5,      92,
2108,2023-01-26,,    3.01,    -6.0,     2.5,    -6.2,    -1.9,   0.000,     7.5,     5.3,     2.9,     5.0,     2.8,     0.7,     1.1,     3.3,     5.6,     8.3,      89,
2108,2023-01-27,,    3.02,    -2.5,     5.8,    -8.6,    -1.4,   0.010,     7.6,     5.3,     2.9,     5.2,     2.6,     1.0,     1.4,     3.3,     5.2,     8.0,      73,
2108,2023-01-28,,    3.02,     2.4,    10.9,    -6.5,     1.9,   0.000,     7.6,     5.4,     2.9,     5.1,     2.8,     1.5,     2.0,     3.9,     5.3,     7.7,      38,
2108,2023-01-29,,    3.02,     1.8,    15.9,    -0.5,     6.4,   0.000,     7.5,     5.5,     3.0,     5.0,     2.6,     2.7,     3.4,     5.4,     5.7,     7.5,      44,
2108,2023-01-30,,    3.02,    -6.1,     5.4,    -6.1,    -0.3,   0.000,     7.2,     5.4,     3.1,     5.6,     2.5,     2.0,     2.6,     4.7,     5.8,     7.5,      92,
2108,2023-01-31,,    3.02,    -5.8,    -3.8,    -7.2,    -5.6,   0.000,     7.0,     5.2,     2.9,     5.2,     2.5,     0.9,     1.2,     2.6,     5.1,     7.5,      93,
2108,2023-02-01,,    3.02,    -5.5,    -4.8,    -8.3,    -6.7,   0.000,     6.9,     5.1,     2.7,     5.3,     2.5,     0.3,     0.6,     2.0,     4.5,     7.3,      92,
2108,2023-02-02,,    3.02,    -4.1,     0.7,    -5.6,    -3.4,   0.000,     6.6,     5.0,     2.9,     5.2,     2.7,     0.4,     0.7,     2.0,     4.2,     7.0,      90,
2108,2023-02-03,,    3.02,     0.1,    12.2,    -8.1,     1.4,   0.000,     6.9,     5.0,     3.0,     4.9,     2.7,     1.5,     2.1,     3.9,     4.6,     6.8,      46,
2108,2023-02-04,,    3.02,     1.5,    13.2,    -5.4,     4.2,   0.000,     7.0,     5.2,     2.9,     5.0,     2.6,     3.0,     3.5,     4.9,     5.0,     6.7,      55,
2108,2023-02-05,,    3.02,     3.3,    18.4,    -1.7,     7.7,   0.000,     6.9,     5.2,     3.1,     5.3,     2.7,     4.1,     4.6,     6.1,     5.6,     6.7,      41,
2108,2023-02-06,,    3.02,     7.7,    21.8,    -0.1,    11.2,   0.000,     7.0,     5.2,     3.2,     5.3,     2.6,     7.1,     7.5,     7.9,     6.3,     6.8,      30,
2108,2023-02-07,,    3.02,     4.2,    21.6,     4.2,    12.6,   0.000,     6.8,     5.3,     3.4,     5.5,     2.6,     8.4,     8.8,     9.2,     7.3,     7.0,      38,
2108,2023-02-08,,    3.02,    -2.5,     6.6,    -2.5,     3.0,   0.000,     6.5,     4.8,     3.1,     5.6,     2.9,     3.9,     4.5,     6.5,     7.0,     7.4,      63,
2108,2023-02-09,,    3.02,    -0.1,    12.8,    -3.1,     4.1,   0.000,     6.3,     4.9,     3.2,     5.3,     2.6,     5.0,     5.6,     7.1,     6.9,     7.6,      56,
2108,2023-02-10,,-99.9,    -4.7,     5.6,    -4.7,     0.7,-99.9,     6.1,     4.6,     3.0,     5.2,     2.8,     1.4,     2.1,     4.7,     6.4,     7.6,      81,
2108,2023-02-11,,-99.9,    -7.1,     5.4,    -9.6,    -2.5,-99.9,     5.8,     4.5,     2.9,     5.4,     2.8,     0.7,     1.5,     4.3,     5.8,     7.6,      76,
2108,2023-02-12,,-99.9,     1.8,    13.7,    -7.6,     2.7,-99.9,     6.2,     4.6,     2.9,     5.2,     2.9,     3.9,     4.3,     5.4,     5.7,     7.4,      37,
2108,2023-02-13,,-99.9,     7.2,    19.7,    -6.3,     8.5,-99.9,     6.1,     4.6,     3.1,     5.5,     2.9,     6.9,     7.3,     7.9,     6.6,     7.3,      27,
2108,2023-02-14,,-99.9,     3.5,    14.6,    -0.3,     7.5,-99.9,     6.0,     4.6,     3.3,     5.2,     2.5,     6.3,     7.0,     8.1,     7.2,     7.4,      78,
2108,2023-02-15,,-99.9,     0.9,    15.4,     0.9,     7.0,-99.9,     5.9,     4.5,     3.0,     5.3,     2.6,     5.1,     5.9,     7.5,     7.3,     7.6,      62,
2108,2023-02-16,,-99.9,    -7.6,    13.9,    -7.6,     3.1,-99.9,     5.8,     4.2,     3.1,     5.5,     2.6,     3.2,     4.2,     6.6,     7.1,     7.8,      75,
2108,2023-02-17,,-99.9,   -10.4,     2.3,   -12.2,    -5.7,-99.9,     5.7,     4.2,     2.9,     5.3,     2.9,     0.7,     1.6,     4.8,     6.3,     7.8,      68,
2108,2023-02-18,,-99.9,    -2.0,     8.2,   -13.1,    -1.6,-99.9,     5.9,     4.0,     2.9,     5.3,     2.6,     2.5,     3.2,     4.9,     5.9,     7.6,      39,
2108,2023-02-19,,-99.9,     4.3,    14.4,    -2.0,     5.1,-99.9,     6.0,     4.4,     2.9,     5.2,     2.8,     5.4,     5.7,     6.5,     6.3,     7.5,      66,
2108,2023-02-20,,-99.9,    10.6,    15.9,     3.4,    10.2,-99.9,     6.2,     4.4,     3.0,     5.4,     2.8,     8.4,     8.3,     7.5,     6.7,     7.5,      69,
2108,2023-02-21,,-99.9,     7.7,    22.3,     7.2,    14.0,-99.9,     6.2,     4.6,     3.4,     5.6,     2.5,     9.7,    10.0,    10.5,     8.3,     7.6,      70,
2108,2023-02-22,,-99.9,     9.0,    18.5,     7.7,    13.1,-99.9,     6.1,     4.6,     3.2,     5.6,     2.7,    10.2,    10.4,    10.4,     8.8,     8.0,      58,
2108,2023-02-23,,-99.9,     3.7,    16.8,     3.2,    10.7,-99.9,     5.9,     4.4,     3.2,     5.7,     2.8,     9.5,    10.0,    10.6,     9.2,     8.3,      53,
2108,2023-02-24,,-99.9,    -1.0,    18.6,    -2.3,     7.7,-99.9,     5.8,     4.3,     3.3,     5.6,     2.8,     8.1,     8.9,    10.5,     9.3,     8.6,      59,
2108,2023-02-25,,-99.9,     0.3,    12.1,    -6.5,     2.5,-99.9,     5.3,     4.2,     3.2,     5.5,     2.8,     8.2,     8.8,     9.9,     9.2,     8.9,      69,
2108,2023-02-26,,-99.9,     6.0,    18.4,    -2.2,     7.7,-99.9,     5.4,     4.2,     3.2,     5.7,     3.0,    10.1,    10.4,    10.9,     9.5,     9.0,      80,
2108,2023-02-27,,-99.9,     4.3,    25.3,     4.3,    11.5,-99.9,     4.8,     3.9,     3.3,     5.8,     2.7,     9.1,     9.8,    11.4,    10.2,     9.2,      29,
2108,2023-02-28,,-99.9,     5.0,    18.2,     0.7,     8.4,-99.9,     4.2,     4.0,     3.3,     5.7,     2.7,     7.9,     9.1,    11.0,    10.2,     9.5,      26,
2108,2023-03-01,,-99.9,     9.5,    21.1,    -0.4,    11.7,-99.9,     4.0,     3.6,     3.3,     5.9,     2.8,    10.3,    10.8,    11.5,    10.2,     9.7,      19,
2108,2023-03-02,,-99.9,    10.7,    19.8,     5.1,    11.8,-99.9,     3.4,     3.1,     3.3,     6.0,     3.1,     8.9,     9.6,    11.3,    10.6,     9.8,      16,
2108,2023-03-03,,-99.9,     0.8,    16.1,     0.8,     9.2,-99.9,     3.1,     3.3,     3.2,     5.6,     2.8,     8.5,     9.4,    10.6,    10.3,    10.0,      63,
2108,2023-03-04,,-99.9,     5.7,    17.0,    -2.9,     7.5,-99.9,     3.0,     3.0,     3.2,     5.6,     2.6,     7.9,     9.1,    10.8,    10.3,    10.1,      30,
2108,2023-03-05,,-99.9,    11.0,    19.5,     2.1,     9.6,-99.9,     2.8,     2.7,     3.2,     5.7,     3.1,    10.4,    11.1,    11.8,    10.5,    10.1,      26,
2108,2023-03-06,,-99.9,     9.8,    24.5,     6.3,    15.6,-99.9,     2.7,     2.5,     3.4,     5.5,     2.8,    12.4,    13.1,    13.1,    11.2,    10.3,      23,
2108,2023-03-07,,-99.9,    14.2,    24.6,     7.2,    15.6,-99.9,     2.6,     2.5,     3.2,     6.1,     2.5,    13.5,    13.6,    13.5,    11.7,    10.5,      16,
2108,2023-03-08,,-99.9,     7.5,    21.4,     6.8,    14.6,-99.9,     2.2,     1.9,     3.4,     5.9,     3.0,    11.9,    12.8,    13.7,    12.1,    10.8,      59,
2108,2023-03-09,,-99.9,     7.1,    17.2,     1.2,     8.3,-99.9,     2.5,     1.8,     3.3,     6.1,     2.9,    14.0,    14.0,    13.6,    12.2,    11.1,      98,
2108,2023-03-10,,-99.9,     5.6,    21.2,     5.6,    12.6,-99.9,     2.4,     1.7,     3.4,     6.0,     3.1,    12.6,    13.4,    14.1,    12.7,    11.3,      93,
2108,2023-03-11,,-99.9,    15.2,    22.5,     4.7,    12.4,-99.9,     2.3,     1.9,     3.4,     6.1,     3.1,    14.7,    15.1,    14.8,    13.0,    11.5,      39,
2108,2023-03-12,,-99.9,     8.9,    24.7,     6.1,    17.1,-99.9,     2.2,     1.6,     3.4,     6.0,     3.1,    13.7,    14.5,    15.2,    13.3,    11.8,      55,
2108,2023-03-13,,-99.9,     4.5,    21.1,     1.3,    11.5,-99.9,     2.1,     1.5,     3.5,     6.1,     3.0,    13.3,    14.3,    15.3,    13.5,    12.1,      65,
2108,2023-03-14,,-99.9,     2.0,    15.7,    -2.3,     7.4,-99.9,     2.1,     1.5,     3.3,     6.2,     3.1,    12.2,    13.3,    14.5,    13.4,    12.3,      57,
2108,2023-03-15,,-99.9,     7.2,    19.5,    -4.0,     8.1,-99.9,     2.2,     1.6,     3.3,     6.3,     3.0,    14.1,    14.9,    14.9,    13.4,    12.4,      64,
2108,2023-03-16,,-99.9,    15.8,    24.8,     6.0,    15.8,-99.9,     2.1,     1.6,     3.5,     6.5,     3.0,    17.2,    17.3,    15.9,    13.8,    12.5,      41,
2108,2023-03-17,,-99.9,     0.6,    19.8,     0.3,     9.8,-99.9,     2.0,     1.2,     3.1,     6.4,     3.3,    10.3,    11.6,    14.6,    14.2,    12.8,      63,
2108,2023-03-18,,-99.9,     0.6,     8.2,    -0.5,     2.6,-99.9,     1.9,     1.1,     3.1,     6.2,     3.3,     9.2,    10.6,    13.6,    13.6,    12.9,      36,
2108,2023-03-19,,-99.9,    -2.6,     8.4,    -2.6,     2.9,-99.9,     1.7,     1.0,     3.0,     6.1,     3.0,     7.1,     9.1,    12.7,    13.1,    12.9,      46,
2108,2023-03-20,,-99.9,     3.5,    11.9,    -3.6,     4.6,-99.9,     1.8,     0.8,     3.0,     5.8,     3.3,    10.1,    11.1,    12.5,    12.6,    12.8,      48,
2108,2023-03-21,,-99.9,    10.1,    17.1,     2.5,     8.8,-99.9,     1.9,     0.9,     2.9,     6.3,     2.9,    12.1,    12.3,    12.6,    12.6,    12.7,      44,
2108,2023-03-22,,-99.9,    16.9,    21.7,     2.6,    14.2,-99.9,     1.8,     1.2,     3.2,     6.5,     3.0,    14.6,    14.7,    14.1,    12.9,    12.7,      33,
2108,2023-03-23,,-99.9,    13.6,    22.6,    11.5,    17.2,-99.9,     1.8,     1.0,     3.1,     6.0,     3.1,    12.9,    13.7,    14.8,    13.5,    12.7,      30,
2108,2023-03-24,,-99.9,     5.4,    23.0,     5.1,    14.0,-99.9,     1.9,     1.3,     3.3,     6.0,     3.0,    13.6,    14.4,    15.0,    13.6,    12.9,      55,
2108,2023-03-25,,-99.9,     3.7,    15.4,    -2.5,     7.4,-99.9,     1.8,     0.9,     3.2,     6.3,     2.9,    10.2,    11.6,    13.7,    13.5,    13.0,      48,
2108,2023-03-26,,-99.9,     1.1,    15.8,     0.7,     7.8,-99.9,     1.6,     0.9,     3.1,     6.1,     3.1,    10.2,    11.8,    14.1,    13.4,    13.1,      29,
2108,2023-03-27,,-99.9,     2.8,    17.2,    -3.5,     7.1,-99.9,     1.6,     0.8,     3.2,     6.3,     3.0,    11.6,    13.0,    14.5,    13.4,    13.1,      37,
2108,2023-03-28,,-99.9,     2.3,    18.6,    -2.9,     8.1,-99.9,     1.6,     0.9,     3.1,     6.3,     3.2,    12.5,    13.9,    14.9,    13.6,    13.1,      32,
2108,2023-03-29,,-99.9,     2.2,    12.3,    -4.5,     4.7,-99.9,     1.5,     0.7,     3.2,     6.4,     3.0,    10.7,    12.2,    14.2,    13.6,    13.2,      29,
2108,2023-03-30,,-99.9,    10.7,    23.8,    -2.4,    11.7,-99.9,     1.5,     1.0,     3.1,     5.9,     3.1,    15.2,    15.8,    15.5,    13.8,    13.2,      62,
2108,2023-03-31,,-99.9,    12.1,    25.6,     6.1,    16.0,-99.9,     1.6,     0.8,     3.2,     6.1,     3.1,    15.5,    16.0,    15.9,    14.2,    13.4,      15,
2108,2023-04-01,,-99.9,     3.2,    18.1,     1.7,    10.3,-99.9,     1.3,     0.8,     3.2,     6.4,     3.2,    10.4,    12.3,    15.0,    14.3,    13.5,      20,
2108,2023-04-02,,-99.9,    12.8,    23.0,     2.7,    13.6,-99.9,     1.7,     0.7,     3.2,     6.5,     3.2,    14.5,    15.5,    16.2,    14.4,    13.6,      23,
2108,2023-04-03,,-99.9,    15.4,    26.0,     5.1,    16.9,-99.9,     1.4,     1.0,     3.3,     6.3,     3.2,    15.8,    16.6,    17.1,    15.0,    13.7,      10,
2108,2023-04-04,,-99.9,    16.7,    28.1,     8.2,    19.0,-99.9,     1.6,     1.0,     3.3,     6.5,     3.2,    16.9,    17.6,    17.8,    15.4,    14.0,       7,
2108,2023-04-05,,-99.9,     3.2,    22.9,     3.2,    16.4,-99.9,     1.4,     0.7,     3.2,     6.6,     3.3,    13.0,    14.8,    17.2,    15.7,    14.2,      19,
2108,2023-04-06,,-99.9,     5.0,    14.6,    -0.3,     7.4,-99.9,     1.2,     0.5,     3.1,     6.4,     3.1,    13.2,    14.6,    16.4,    15.4,    14.4,      30,
2108,2023-04-07,,-99.9,     4.0,    16.7,    -2.9,     8.1,-99.9,     1.3,     0.6,     3.2,     6.5,     3.3,    13.4,    14.8,    16.4,    15.3,    14.5,      37,
2108,2023-04-08,,-99.9,     5.6,    17.7,    -0.8,     8.6,-99.9,     1.3,     0.6,     3.0,     6.3,     3.4,    13.2,    14.5,    16.5,    15.4,    14.6,      29,
2108,2023-04-09,,-99.9,    13.1,    22.8,     3.2,    13.7,-99.9,     1.6,     0.6,     3.2,     6.4,     3.5,    17.8,    18.2,    17.8,    15.6,    14.6,      63,
2108,2023-04-10,,-99.9,    11.1,    26.5,    10.2,    17.0,-99.9,     1.6,     1.0,     3.4,     6.3,     3.3,    19.4,    20.0,    19.5,    16.5,    14.8,      79,
2108,2023-04-11,,-99.9,    13.0,    24.5,     9.8,    17.0,-99.9,     2.1,     1.2,     3.3,     6.4,     3.0,    17.4,    18.8,    19.8,    17.1,    15.1,      48,
2108,2023-04-12,,-99.9,    13.9,    28.0,     8.7,    19.4,-99.9,     2.1,     1.1,     3.5,     6.5,     3.6,    19.8,    20.7,    20.6,    17.6,    15.4,      39,
2108,2023-04-13,,-99.9,    15.4,    29.0,     8.8,    19.2,-99.9,     1.6,     0.8,     3.5,     6.8,     2.8,    20.9,    21.7,    21.4,    18.1,    15.7,      45,
2108,2023-04-14,,-99.9,    15.8,    27.1,    13.2,    19.8,-99.9,     1.6,     0.7,     3.3,     6.5,     3.3,    18.5,    19.5,    20.5,    18.3,    16.1,      57,
2108,2023-04-15,,-99.9,    13.2,    24.7,    10.1,    17.8,-99.9,     1.7,     0.9,     3.3,     7.0,     3.3,    18.3,    19.5,    20.4,    18.4,    16.4,      24,
2108,2023-04-16,,-99.9,     7.1,    22.5,     5.5,    13.8,-99.9,     1.6,     0.8,     3.3,     6.8,     3.4,    16.5,    18.3,    20.2,    18.4,    16.6,      43,
2108,2023-04-17,,-99.9,     9.6,    20.9,    -1.3,    11.1,-99.9,     1.5,     0.8,     3.4,     6.6,     2.9,    17.6,    18.9,    20.0,    18.3,    16.7,      35,
2108,2023-04-18,,-99.9,    13.4,    26.6,     6.0,    16.9,-99.9,     1.3,     0.6,     3.4,     6.6,     3.3,    19.8,    20.5,    20.7,    18.4,    16.9,      73,
2108,2023-04-19,,-99.9,    14.7,    28.7,     7.5,    19.3,-99.9,     1.3,     0.7,     3.4,     6.6,     3.5,    20.1,    21.1,    21.4,    18.9,    17.0,      13,
2108,2023-04-20,,-99.9,    16.0,    29.4,     9.4,    19.5,-99.9,     1.1,     0.5,     3.4,     6.5,     3.1,    19.8,    20.8,    21.5,    19.1,    17.2,      14,
2108,2023-04-21,,-99.9,    10.2,    21.0,     5.8,    13.9,-99.9,     1.4,     0.4,     3.5,     7.0,     3.3,    18.0,    19.5,    21.4,    19.3,    17.4,      12,
2108,2023-04-22,,-99.9,    11.0,    22.2,     2.6,    12.8,-99.9,     1.3,     0.5,     3.3,     6.8,     3.4,    17.2,    18.6,    20.5,    19.2,    17.6,      17,
2108,2023-04-23,,-99.9,     3.8,    16.6,     3.8,    10.3,-99.9,     1.2,     0.5,     3.2,     6.4,     3.2,    14.7,    16.2,    19.2,    18.8,    17.7,      46,
2108,2023-04-24,,-99.9,     6.0,    10.4,     3.2,     6.0,-99.9,     1.3,     0.4,     3.0,     6.8,     3.1,    15.0,    15.7,    17.5,    18.1,    17.6,      80,
2108,2023-04-25,,-99.9,    11.0,    18.5,     5.1,    10.2,-99.9,     1.4,     0.6,     3.2,     6.5,     3.3,    17.0,    17.4,    18.0,    17.7,    17.5,      77,
2108,2023-04-26,,-99.9,    14.4,    25.8,     6.5,    17.2,-99.9,     1.7,     0.8,     3.2,     6.6,     3.4,    20.7,    21.1,    20.3,    18.3,    17.4,      45,
2108,2023-04-27,,-99.9,     4.3,    17.6,     4.2,    12.3,-99.9,     1.4,     0.4,     3.3,     6.6,     3.4,    15.8,    17.4,    20.0,    18.7,    17.4,      82,
2108,2023-04-28,,-99.9,    10.0,    25.6,     0.8,    14.2,-99.9,     1.5,     0.4,     3.3,     6.7,     3.0,    17.9,    19.1,    20.3,    18.6,    17.5,      28,
2108,2023-04-29,,-99.9,     3.3,    15.7,     1.3,     9.0,-99.9,     1.3,     0.2,     3.0,     6.6,     3.3,    10.7,    12.7,    17.4,    18.2,    17.6,      53,
2108,2023-04-30,,-99.9,    11.1,    24.0,     0.1,    13.9,-99.9,     1.3,     0.6,     3.1,     6.5,     3.3,    17.2,    18.4,    19.7,    17.8,    17.5,      29,
2108,2023-05-01,,-99.9,    11.6,    31.6,     9.3,    20.4,-99.9,     1.5,     0.6,     3.4,     6.6,     3.3,    20.7,    21.7,    21.5,    18.6,    17.4,      51,
2108,2023-05-02,,-99.9,    14.1,    25.5,     4.4,    15.9,-99.9,     1.1,     0.9,     3.3,     6.5,     3.4,    20.9,    21.8,    22.0,    19.3,    17.6,      41,
2108,2023-05-03,,-99.9,    12.9,    28.4,     8.1,    16.7,-99.9,     1.3,     0.6,     3.1,     6.7,     3.3,    16.7,    18.0,    20.2,    19.4,    17.8,      76,
2108,2023-05-04,,-99.9,    13.9,    27.7,     8.7,    17.9,-99.9,     8.7,     0.9,     3.3,     7.0,     3.6,    17.2,    18.2,    21.0,    19.3,    18.0,      85,
2108,2023-05-05,,-99.9,    15.1,    27.8,    13.3,    19.5,-99.9,     8.3,     3.0,     3.4,     6.7,     3.2,    18.4,    18.8,    21.9,    19.8,    18.1,      39,
2108,2023-05-06,,-99.9,    13.3,    28.9,     9.2,    20.7,-99.9,     7.9,     4.0,     3.4,     6.6,     3.1,    19.1,    19.5,    22.5,    20.0,    18.2,      26,
2108,2023-05-07,,-99.9,    14.7,    29.1,    10.4,    20.0,-99.9,     7.5,     4.1,     3.4,     6.6,     3.4,    19.7,    20.1,    22.7,    20.2,    18.4,      19,
2108,2023-05-08,,-99.9,    14.3,    31.1,    11.8,    21.8,-99.9,     7.1,     4.5,     3.6,     6.7,     3.4,    20.9,    21.5,    23.8,    20.7,    18.6,      19,
2108,2023-05-09,,-99.9,    16.1,    31.1,    12.0,    22.0,-99.9,     6.1,     3.8,     3.7,     7.1,     3.4,    22.1,    22.7,    24.7,    21.2,    18.8,      19,
2108,2023-05-10,,-99.9,    22.7,    32.6,    12.8,    23.6,-99.9,     4.9,     3.9,     3.8,     7.0,     3.4,    24.3,    24.5,    24.6,    21.7,    19.1,      36,
2108,2023-05-11,,-99.9,    15.4,    31.1,    14.5,    22.7,-99.9,     4.7,     3.1,     3.7,     7.0,     3.3,    17.0,    18.8,    24.8,    22.2,    19.5,      27,
2108,2023-05-12,,-99.9,    14.7,    26.7,     8.4,    18.3,-99.9,     7.4,     4.7,     3.5,     7.0,     3.5,    18.1,    18.6,    22.7,    21.5,    19.7,      24,
2108,2023-05-13,,-99.9,    15.4,    31.1,    11.4,    21.8,-99.9,     7.7,     5.2,     3.7,     7.3,     3.6,    23.9,    23.9,    25.2,    21.9,    19.8,      72,
2108,2023-05-14,,-99.9,    12.2,    16.4,    12.2,    14.1,-99.9,     6.8,     4.5,     3.3,     7.0,     3.6,    17.7,    18.1,    20.9,    21.2,    20.0,      89,
2108,2023-05-15,,-99.9,    13.9,    22.6,    10.8,    15.8,-99.9,     6.8,     4.7,     3.5,     6.7,     3.5,    19.1,    19.2,    21.7,    20.7,    19.9,      92,
2108,2023-05-16,,-99.9,    10.5,    22.3,    10.5,    16.4,-99.9,     6.0,     4.2,     3.4,     6.8,     3.6,    18.9,    19.3,    21.8,    20.7,    19.8,      94,
