



New Mexico (MST) SCAN Site Willow Wells - NRCS National Water and Climate Center - Provisional Data - subject to revision as of Thu Oct 16 10:30:43 GMT-08:00 2025. Notes on dates - Daily sensors (e.g. TAVG.D-1) report a summary value for the previous day.  Hourly sensors (e.g. TAVG.H-1) report a summary value for the previous hour.  Instantaneous sensors (e.g. TOBS.I-1) report a single observation on the hour.

Site Id,Date,Time,PREC.I-1 (in) ,TOBS.I-1 (degC) ,TMAX.D-1 (degC) ,TMIN.D-1 (degC) ,TAVG.D-1 (degC) ,PRCP.D-1 (in) ,SMS.I-1:-2 (pct)  (loam),SMS.I-1:-4 (pct)  (loam),SMS.I-1:-8 (pct)  (loam),SMS.I-1:-20 (pct)  (loam),SMS.I-1:-40 (pct)  (loam),STO.I-1:-2 (degC) ,STO.I-1:-4 (degC) ,STO.I-1:-8 (degC) ,STO.I-1:-20 (degC) ,STO.I-1:-40 (degC) ,RHUM.I-1 (pct) ,
2108,2024-03-19,,    3.76,     5.2,    15.9,     0.7,     8.1,   0.010,     3.2,     2.0,     3.8,     6.0,     3.1,    10.9,    11.9,    13.0,    12.2,    12.3,      66,
2108,2024-03-20,,    3.76,     8.3,    19.4,     0.5,    10.6,   0.000,     3.3,     2.3,     3.9,     6.0,     2.9,    12.6,    13.5,    14.1,    12.6,    12.3,      73,
2108,2024-03-21,,    3.76,    11.6,    21.3,     2.6,    13.7,   0.000,     3.2,     2.3,     3.9,     5.9,     3.0,    14.8,    15.3,    15.1,    13.2,    12.4,      45,
2108,2024-03-22,,    3.76,     8.2,    19.9,     7.2,    12.4,   0.000,     2.7,     2.0,     4.1,     6.1,     2.9,    11.5,    12.9,    15.0,    13.7,    12.6,      48,
2108,2024-03-23,,    3.76,     9.3,    22.8,     2.3,    13.7,   0.000,     2.4,     2.0,     4.0,     6.0,     3.1,    14.7,    15.5,    15.9,    13.9,    12.8,      61,
2108,2024-03-24,,    3.76,    13.8,    18.6,     7.0,    12.8,   0.000,     2.5,     1.9,     3.9,     6.3,     2.9,    14.8,    15.0,    15.0,    14.0,    13.0,      50,
2108,2024-03-25,,    4.55,     5.1,    18.2,     5.1,    12.5,   0.790,     2.1,     1.5,     3.9,     6.3,     3.1,    11.3,    12.5,    14.5,    14.1,    13.2,      41,
2108,2024-03-26,,    4.55,    -3.9,     9.2,    -3.9,     4.0,   0.000,     2.1,     1.1,     3.5,     6.1,     3.3,     9.1,    10.7,    13.7,    13.7,    13.3,      76,
2108,2024-03-27,,    4.55,     1.7,    14.8,    -5.7,     4.7,   0.000,     2.1,     1.2,     3.5,     6.1,     3.2,    10.6,    11.9,    13.6,    13.3,    13.3,      68,
2108,2024-03-28,,    4.57,     1.2,    17.4,    -1.5,     7.8,   0.020,     1.9,     1.2,     3.6,     6.1,     3.1,     9.9,    11.5,    13.6,    13.2,    13.2,      62,
2108,2024-03-29,,    4.57,    13.3,    23.0,     0.6,    13.1,   0.000,     2.2,     1.7,     3.9,     6.4,     3.1,    14.8,    15.2,    15.1,    13.4,    13.2,      19,
2108,2024-03-30,,    4.57,    12.4,    26.1,     7.4,    17.4,   0.000,     1.9,     1.3,     3.8,     6.1,     3.2,    13.2,    14.3,    15.7,    14.0,    13.3,      20,
2108,2024-03-31,,    4.57,    13.3,    26.2,     9.7,    17.9,   0.000,     2.0,     1.2,     3.9,     6.4,     3.0,    16.1,    16.5,    16.2,    14.2,    13.4,      16,
2108,2024-04-01,,    4.57,    17.2,    24.4,    11.5,    18.7,   0.000,     2.1,     1.4,     3.8,     6.5,     3.0,    17.3,    17.1,    16.2,    14.6,    13.6,      26,
2108,2024-04-02,,    4.64,     6.1,    18.2,     5.7,    11.8,   0.070,     1.7,     0.7,     3.6,     6.2,     3.0,    10.3,    11.4,    14.4,    14.6,    13.8,      64,
2108,2024-04-03,,    4.64,     2.5,    16.6,     1.6,     8.4,   0.000,     1.7,     1.0,     3.4,     6.2,     3.0,     9.9,    11.4,    14.1,    14.0,    13.9,      66,
2108,2024-04-04,,    4.64,     9.3,    22.8,     0.3,    12.3,   0.000,     1.8,     1.0,     3.7,     6.2,     3.2,    14.0,    15.2,    16.2,    14.2,    13.8,      26,
2108,2024-04-05,,    4.64,    12.0,    26.1,     7.9,    17.2,   0.000,     2.0,     1.5,     3.7,     6.3,     2.9,    16.5,    17.3,    17.6,    14.9,    13.9,      18,
2108,2024-04-06,,    4.64,    15.0,    27.2,     9.6,    19.0,   0.000,     1.8,     1.0,     3.8,     6.3,     3.2,    18.7,    19.1,    18.5,    15.6,    14.1,      34,
2108,2024-04-07,,    4.64,     5.8,    17.9,     5.2,    12.8,   0.000,     1.8,     0.8,     3.8,     6.4,     3.1,    13.2,    14.9,    17.3,    16.0,    14.4,      23,
2108,2024-04-08,,    4.64,     4.1,    20.0,     3.9,    11.9,   0.000,     1.5,     0.7,     3.7,     6.4,     3.0,    13.2,    14.9,    16.9,    15.7,    14.6,      21,
2108,2024-04-09,,    4.64,    10.2,    21.6,     2.8,    13.3,   0.000,     1.9,     1.0,     3.4,     6.5,     3.2,    15.9,    16.3,    16.6,    15.4,    14.7,      43,
2108,2024-04-10,,    5.17,     2.8,    10.2,     2.7,     5.5,   0.530,    10.2,     3.9,     3.1,     6.2,     3.4,     6.1,     7.0,    12.2,    14.7,    14.8,      96,
2108,2024-04-11,,    5.17,     5.4,    18.3,    -0.1,     9.4,   0.000,     9.1,     5.7,     3.4,     6.3,     3.2,    12.4,    12.8,    14.9,    14.4,    14.6,      76,
2108,2024-04-12,,    5.17,    10.1,    22.7,     4.1,    13.5,   0.000,     8.6,     5.8,     3.6,     6.6,     3.1,    15.5,    15.8,    17.1,    15.2,    14.5,      60,
2108,2024-04-13,,    5.17,    12.6,    27.6,     7.0,    17.8,   0.000,     8.1,     5.7,     3.8,     6.4,     3.3,    17.4,    17.7,    19.0,    16.1,    14.6,      33,
2108,2024-04-14,,    5.17,    14.5,    28.9,    11.4,    20.0,   0.000,     7.5,     5.2,     3.9,     6.5,     3.1,    18.9,    19.3,    20.3,    17.1,    14.9,      27,
2108,2024-04-15,,    5.17,    20.1,    29.1,    11.7,    21.0,   0.000,     6.8,     5.2,     4.1,     6.8,     3.5,    21.0,    21.2,    21.2,    17.8,    15.3,      17,
2108,2024-04-16,,    5.22,    13.3,    29.6,    11.9,    20.9,   0.050,     5.8,     5.0,     3.9,     6.9,     3.2,    18.8,    19.3,    20.8,    18.3,    15.7,      16,
2108,2024-04-17,,    5.22,    13.4,    25.9,     9.1,    17.3,   0.000,     5.0,     4.5,     4.0,     6.6,     3.0,    18.3,    19.0,    20.4,    18.3,    16.1,      24,
2108,2024-04-18,,    5.22,    13.8,    28.3,     8.6,    19.7,   0.000,     3.8,     4.0,     4.0,     6.7,     3.3,    19.1,    20.1,    21.5,    18.7,    16.3,      16,
2108,2024-04-19,,    5.22,     9.3,    22.0,     9.3,    15.6,   0.000,     3.1,     3.5,     3.9,     6.5,     3.2,    18.5,    19.2,    20.6,    18.7,    16.6,      70,
2108,2024-04-20,,    5.22,    11.3,    17.8,     5.9,    12.1,   0.000,     3.1,     3.0,     3.9,     7.0,     3.4,    19.4,    19.7,    20.4,    18.7,    16.9,      62,
2108,2024-04-21,,    5.22,     4.5,    11.3,     4.4,     8.2,   0.000,     2.8,     2.3,     3.6,     6.6,     3.6,    13.8,    14.7,    17.2,    18.0,    17.0,      88,
2108,2024-04-22,,    5.22,     9.3,    12.1,     4.1,     8.0,   0.000,     2.8,     2.1,     3.6,     6.7,     3.5,    14.0,    14.6,    16.7,    17.3,    16.9,      68,
2108,2024-04-23,,    5.22,    14.0,    26.2,     9.3,    16.8,   0.000,     2.8,     2.3,     3.8,     6.4,     3.4,    19.4,    19.8,    20.1,    17.7,    16.8,      67,
2108,2024-04-24,,    5.22,    14.5,    31.8,     9.0,    22.0,   0.000,     2.8,     2.5,     4.1,     6.7,     3.4,    22.2,    22.8,    22.5,    18.8,    16.8,      62,
2108,2024-04-25,,    5.22,    17.4,    27.8,     7.7,    18.1,   0.000,     2.9,     1.9,     4.0,     7.0,     3.2,    22.4,    22.7,    22.4,    19.4,    17.1,      84,
2108,2024-04-26,,    5.22,    13.8,    29.9,    13.8,    22.0,   0.000,     2.6,     1.7,     4.2,     6.8,     3.1,    21.5,    22.3,    23.1,    20.0,    17.4,      18,
2108,2024-04-27,,    5.22,    14.8,    25.9,    10.4,    18.5,   0.000,     2.2,     1.4,     4.1,     6.8,     3.6,    20.2,    21.3,    22.6,    20.1,    17.8,      15,
2108,2024-04-28,,    5.22,    10.3,    24.0,    10.3,    18.1,   0.000,     1.8,     1.3,     3.8,     6.8,     3.3,    19.5,    20.6,    22.1,    20.1,    18.0,      44,
2108,2024-04-29,,    5.22,    14.5,    24.1,     4.7,    15.7,   0.000,     1.8,     1.2,     3.8,     6.9,     3.4,    21.3,    22.0,    22.2,    20.0,    18.2,      30,
2108,2024-04-30,,    5.22,    14.1,    26.6,    11.0,    19.1,   0.000,     1.6,     1.0,     4.0,     6.8,     3.6,    20.6,    21.8,    23.2,    20.4,    18.3,      23,
2108,2024-05-01,,    5.22,    18.8,    30.6,    10.5,    21.6,   0.000,     1.6,     1.0,     4.1,     7.0,     3.3,    22.0,    23.0,    23.8,    20.7,    18.5,      49,
2108,2024-05-02,,    5.22,    14.4,    31.7,    14.4,    23.4,   0.000,     2.3,     1.1,     4.2,     7.0,     3.5,    23.7,    24.6,    24.8,    21.3,    18.8,      58,
2108,2024-05-03,,    5.22,    15.9,    27.9,    12.6,    20.0,   0.000,     2.3,     0.8,     4.1,     6.5,     3.1,    24.2,    24.8,    25.2,    21.7,    19.1,      82,
2108,2024-05-04,,    5.22,    15.6,    31.1,    12.4,    21.6,   0.000,     2.1,     1.3,     4.1,     6.9,     3.5,    24.1,    24.8,    25.3,    22.1,    19.4,      87,
2108,2024-05-05,,    5.22,    11.8,    19.3,    11.8,    15.5,   0.000,     1.5,     0.8,     3.9,     7.1,     3.4,    20.3,    21.4,    23.3,    22.0,    19.7,      93,
2108,2024-05-06,,    5.22,    19.1,    27.2,     9.8,    18.2,   0.000,     1.9,     1.3,     4.0,     7.3,     3.5,    24.1,    24.1,    24.0,    21.7,    19.8,      83,
2108,2024-05-07,,    5.22,    16.2,    29.6,    15.2,    22.2,   0.000,     1.4,     0.7,     3.8,     7.0,     3.8,    22.4,    23.6,    24.9,    22.2,    19.9,      12,
2108,2024-05-08,,    5.22,    15.8,    30.4,     6.1,    20.8,   0.000,     1.9,     0.8,     3.8,     7.1,     3.3,    23.1,    24.2,    24.9,    22.3,    20.1,      12,
2108,2024-05-09,,    5.22,    14.1,    29.6,    10.9,    21.1,   0.000,     1.3,     0.7,     4.0,     7.1,     3.4,    22.4,    23.7,    25.2,    22.4,    20.2,      17,
2108,2024-05-10,,    5.22,    13.8,    27.8,    10.1,    19.0,   0.000,     2.0,     0.9,     3.8,     7.0,     3.8,    23.4,    24.4,    25.4,    22.6,    20.4,      45,
2108,2024-05-11,,    5.22,    14.2,    22.2,     9.3,    16.6,   0.000,     1.6,     0.7,     3.7,     7.1,     3.4,    21.7,    22.5,    23.8,    22.4,    20.6,      59,
2108,2024-05-12,,    5.23,    12.6,    18.0,    12.4,    15.0,   0.010,     1.9,     0.9,     3.4,     7.0,     3.6,    19.1,    19.6,    21.4,    21.7,    20.6,      99,
2108,2024-05-13,,    5.23,    13.5,    27.2,    12.6,    18.7,   0.000,     1.7,     0.8,     3.6,     6.9,     3.4,    21.1,    22.3,    23.5,    21.7,    20.5,      49,
2108,2024-05-14,,    5.23,    15.9,    28.7,     7.4,    19.5,   0.000,     2.1,     1.2,     3.8,     6.8,     3.4,    23.2,    24.1,    24.6,    22.1,    20.5,      38,
2108,2024-05-15,,    5.23,    20.9,    31.5,    11.5,    22.6,   0.000,     1.7,     1.0,     3.8,     6.5,     3.4,    24.9,    25.7,    25.8,    22.6,    20.6,      17,
